mol_id,mol_name,target_name,target_id,drugbank_id,mw,alogp,hdon,hacc,ob,caco2,bbb,dl,fasa,halflife
MOL002662,rutaecarpine,5-hydroxytryptamine receptor 3A,113,341,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21
MOL002662,rutaecarpine,Retinoic acid receptor RXR-alpha,158,459,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21
MOL002662,rutaecarpine,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21
MOL002662,rutaecarpine,Serine/threonine-protein kinase Chk1,647,5790,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21
MOL002662,rutaecarpine,mRNA of PKA Catalytic Subunit C-alpha,699,6263,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21
MOL002662,rutaecarpine,72 kDa type IV collagenase,238,707,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21
MOL002662,rutaecarpine,Matrix metalloproteinase-9,4334,N/A,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21
MOL002662,rutaecarpine,Tumor necrosis factor,265,777,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21
MOL002662,rutaecarpine,Cytochrome P450 3A4,621,4512,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21
MOL002662,rutaecarpine,Cytochrome P450 1A2,724,4200,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21
MOL002662,rutaecarpine,Interleukin-4,4301,N/A,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21
MOL002662,rutaecarpine,Cytochrome P450 2B6,670,6030,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21
MOL002663,Skimmianin,Retinoic acid receptor RXR-alpha,158,459,259.28,2.33,0,5,40.14,1.26,1.10,0.2,0.14,-2.43
MOL002663,Skimmianin,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,259.28,2.33,0,5,40.14,1.26,1.10,0.2,0.14,-2.43
MOL002663,Skimmianin,Heat shock protein HSP 90,444,1939,259.28,2.33,0,5,40.14,1.26,1.10,0.2,0.14,-2.43
MOL002663,Skimmianin,mRNA of PKA Catalytic Subunit C-alpha,699,6263,259.28,2.33,0,5,40.14,1.26,1.10,0.2,0.14,-2.43
MOL002663,Skimmianin,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,259.28,2.33,0,5,40.14,1.26,1.10,0.2,0.14,-2.43
MOL002664,Fagarine,Heat shock protein HSP 90,444,1939,229.25,2.35,0,4,72.23,1.08,0.96,0.15,0.20,-0.20
MOL002665,Ferulic Acid,Prostaglandin G/H synthase 1,6,20,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002665,Ferulic Acid,Muscarinic acetylcholine receptor M1,38,103,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002665,Ferulic Acid,Beta-1 adrenergic receptor,63,193,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002665,Ferulic Acid,Prostaglandin G/H synthase 2,94,290,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002665,Ferulic Acid,"Nitric-oxide synthase, endothelial",95,291,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002665,Ferulic Acid,Alpha-2A adrenergic receptor,105,318,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002665,Ferulic Acid,Sodium-dependent noradrenaline transporter,186,540,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002665,Ferulic Acid,Alpha-1A adrenergic receptor,191,556,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002665,Ferulic Acid,Muscarinic acetylcholine receptor M2,210,617,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002665,Ferulic Acid,Alpha-2B adrenergic receptor,214,629,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002665,Ferulic Acid,Sodium-dependent dopamine transporter,239,713,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002665,Ferulic Acid,Beta-2 adrenergic receptor,261,766,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002665,Ferulic Acid,Beta-lactamase,499,2478,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002665,Ferulic Acid,Leukotriene A-4 hydrolase,521,3060,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002665,Ferulic Acid,Amine oxidase [flavin-containing] B,565,3939,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002665,Ferulic Acid,Amine oxidase [flavin-containing] A,566,3941,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002665,Ferulic Acid,cAMP-dependent protein kinase inhibitor alpha,3586,6264,192.23,2.00,2,3,40.43,0.96,0.56,0.06,0.38,2.35
MOL002666,Chelerythrine,Prostaglandin G/H synthase 1,6,20,332.37,4.29,0,4,34.18,1.24,0.28,0.78,0.36,6.32
MOL002666,Chelerythrine,Potassium voltage-gated channel subfamily H member 2,37,101,332.37,4.29,0,4,34.18,1.24,0.28,0.78,0.36,6.32
MOL002666,Chelerythrine,Prostaglandin G/H synthase 2,94,290,332.37,4.29,0,4,34.18,1.24,0.28,0.78,0.36,6.32
MOL002666,Chelerythrine,Retinoic acid receptor RXR-alpha,158,459,332.37,4.29,0,4,34.18,1.24,0.28,0.78,0.36,6.32
MOL002666,Chelerythrine,mRNA of PKA Catalytic Subunit C-alpha,699,6263,332.37,4.29,0,4,34.18,1.24,0.28,0.78,0.36,6.32
MOL002666,Chelerythrine,Nuclear receptor coactivator 2,3276,6241,332.37,4.29,0,4,34.18,1.24,0.28,0.78,0.36,6.32
MOL000449,Stigmasterol,Progesterone receptor,209,614,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Mineralocorticoid receptor,252,737,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Nuclear receptor coactivator 2,3276,6241,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Alcohol dehydrogenase 1C,727,517,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Ig gamma-1 chain C region,1201,4785,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Retinoic acid receptor RXR-alpha,158,459,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Nuclear receptor coactivator 1,3279,6228,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Prostaglandin G/H synthase 1,6,20,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Prostaglandin G/H synthase 2,94,290,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Alpha-2A adrenergic receptor,105,318,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Sodium-dependent noradrenaline transporter,186,540,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Sodium-dependent dopamine transporter,239,713,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Beta-2 adrenergic receptor,261,766,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Aldose reductase,288,822,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Urokinase-type plasminogen activator,346,1074,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Leukotriene A-4 hydrolase,521,3060,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Amine oxidase [flavin-containing] B,565,3939,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Amine oxidase [flavin-containing] A,566,3941,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,mRNA of PKA Catalytic Subunit C-alpha,699,6263,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Chymotrypsinogen B,1696,6011,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Muscarinic acetylcholine receptor M3,16,51,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Muscarinic acetylcholine receptor M1,38,103,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Beta-1 adrenergic receptor,63,193,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Sodium channel protein type 5 subunit alpha,70,220,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,5-hydroxytryptamine 2A receptor,175,502,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Alpha-1A adrenergic receptor,191,556,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Muscarinic acetylcholine receptor M2,210,617,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Alpha-1B adrenergic receptor,216,632,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL000449,Stigmasterol,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57
MOL002668,Worenine,"Nitric oxide synthase, inducible",3,7,334.37,3.73,0,4,45.83,1.22,0.24,0.87,0.27,8.41
MOL002668,Worenine,Prostaglandin G/H synthase 1,6,20,334.37,3.73,0,4,45.83,1.22,0.24,0.87,0.27,8.41
MOL002668,Worenine,Estrogen receptor,46,136,334.37,3.73,0,4,45.83,1.22,0.24,0.87,0.27,8.41
MOL002668,Worenine,Androgen receptor,48,146,334.37,3.73,0,4,45.83,1.22,0.24,0.87,0.27,8.41
MOL002668,Worenine,Prostaglandin G/H synthase 2,94,290,334.37,3.73,0,4,45.83,1.22,0.24,0.87,0.27,8.41
MOL002668,Worenine,Serine/threonine-protein kinase Chk1,647,5790,334.37,3.73,0,4,45.83,1.22,0.24,0.87,0.27,8.41
MOL002668,Worenine,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,334.37,3.73,0,4,45.83,1.22,0.24,0.87,0.27,8.41
MOL002669,Campesteryl ferulate,N/A,N/A,N/A,576.94,9.86,1,4,22.1,1.10,0.06,0.59,0.26,
MOL002670,Cavidine,Prostaglandin G/H synthase 1,6,20,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Muscarinic acetylcholine receptor M3,16,51,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Potassium voltage-gated channel subfamily H member 2,37,101,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Muscarinic acetylcholine receptor M1,38,103,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Beta-1 adrenergic receptor,63,193,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Sodium channel protein type 5 subunit alpha,70,220,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Coagulation factor Xa,79,239,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Muscarinic acetylcholine receptor M5,87,274,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Prostaglandin G/H synthase 2,94,290,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,5-hydroxytryptamine receptor 3A,113,341,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Alpha-2C adrenergic receptor,126,378,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Muscarinic acetylcholine receptor M4,154,450,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Retinoic acid receptor RXR-alpha,158,459,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Delta-type opioid receptor,163,467,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,5-hydroxytryptamine 2A receptor,175,502,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,5-hydroxytryptamine 2C receptor,203,590,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Alpha-1B adrenergic receptor,216,632,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Beta-2 adrenergic receptor,261,766,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Alpha-1D adrenergic receptor,272,789,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,DNA topoisomerase II,287,817,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Mu-type opioid receptor,299,847,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Heat shock protein HSP 90,444,1939,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Retinoic acid receptor RXR-beta,789,88,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Calmodulin,3907,465,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Dopamine D1 receptor,7,23,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Sodium-dependent serotonin transporter,290,824,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,Coagulation factor VII,123,369,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002670,Cavidine,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",3868,695,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78
MOL002671,Candletoxin A,N/A,N/A,N/A,608.79,3.63,2,9,31.81,-0.39,-1.24,0.69,0.32,-0.36
MOL002672,Hericenone H,Thrombin,17,54,580.88,9.95,0,6,39.0,0.80,0.16,0.63,0.22,3.62
MOL002673,Hispidone,N/A,N/A,N/A,472.78,4.46,2,4,36.18,0.12,-0.72,0.83,0.25,5.08
MOL000347,Syrigin,Prostaglandin G/H synthase 2,94,290,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,"Nitric-oxide synthase, endothelial",95,291,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,Prostaglandin G/H synthase 1,6,20,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,Muscarinic acetylcholine receptor M3,16,51,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,Muscarinic acetylcholine receptor M1,38,103,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,Beta-1 adrenergic receptor,63,193,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,Alpha-2A adrenergic receptor,105,318,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,Sodium-dependent noradrenaline transporter,186,540,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,Alpha-1A adrenergic receptor,191,556,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,Muscarinic acetylcholine receptor M2,210,617,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,Alpha-2B adrenergic receptor,214,629,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,Alpha-1B adrenergic receptor,216,632,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,Sodium-dependent dopamine transporter,239,713,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,Beta-2 adrenergic receptor,261,766,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,Leukotriene A-4 hydrolase,521,3060,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,Amine oxidase [flavin-containing] B,565,3939,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000347,Syrigin,cAMP-dependent protein kinase inhibitor alpha,3586,6264,372.41,-0.51,5,9,14.64,-1.01,-1.81,0.32,0.23,
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol","Nitric oxide synthase, inducible",3,7,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Prostaglandin G/H synthase 1,6,20,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Dopamine D1 receptor,7,23,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Muscarinic acetylcholine receptor M3,16,51,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Muscarinic acetylcholine receptor M1,38,103,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Beta-1 adrenergic receptor,63,193,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Prostaglandin G/H synthase 2,94,290,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol","Nitric-oxide synthase, endothelial",95,291,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Alpha-2A adrenergic receptor,105,318,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Sodium-dependent noradrenaline transporter,186,540,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Alpha-1A adrenergic receptor,191,556,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Muscarinic acetylcholine receptor M2,210,617,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Alpha-2B adrenergic receptor,214,629,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Alpha-1B adrenergic receptor,216,632,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Sodium-dependent dopamine transporter,239,713,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Beta-2 adrenergic receptor,261,766,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Urokinase-type plasminogen activator,346,1074,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Heat shock protein HSP 90,444,1939,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Leukotriene A-4 hydrolase,521,3060,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",Amine oxidase [flavin-containing] B,565,3939,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000348,"4-[(Z)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenol",cAMP-dependent protein kinase inhibitor alpha,3586,6264,210.25,1.39,2,4,49.15,0.56,0.03,0.06,0.20,3.88
MOL000358,beta-sitosterol,Progesterone receptor,209,614,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Nuclear receptor coactivator 2,3276,6241,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Prostaglandin G/H synthase 1,6,20,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Prostaglandin G/H synthase 2,94,290,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Heat shock protein HSP 90,444,1939,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Potassium voltage-gated channel subfamily H member 2,37,101,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,mRNA of PKA Catalytic Subunit C-alpha,699,6263,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Dopamine D1 receptor,7,23,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M3,16,51,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M1,38,103,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Sodium channel protein type 5 subunit alpha,70,220,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M4,154,450,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,5-hydroxytryptamine 2A receptor,175,502,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Alpha-1A adrenergic receptor,191,556,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M2,210,617,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Alpha-1B adrenergic receptor,216,632,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Beta-2 adrenergic receptor,261,766,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Neuronal acetylcholine receptor subunit alpha-2,284,813,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Sodium-dependent serotonin transporter,290,824,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Mu-type opioid receptor,299,847,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Cytochrome P450-cam,1143,2298,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Apoptosis regulator Bcl-2,86,273,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Apoptosis regulator BAX,4033,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Caspase-9,4090,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Transcription factor AP-1,414,1629,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Caspase-3,4087,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Caspase-8,4089,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Protein kinase C alpha type,4469,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
