mol_id,mol_name,target_name,target_id,drugbank_id,mw,alogp,hdon,hacc,ob,caco2,bbb,dl,fasa,halflife,mol_url
MOL002670,Cavidine,Muscarinic acetylcholine receptor M4,154,450,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002670,Cavidine,Retinoic acid receptor RXR-alpha,158,459,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002670,Cavidine,Delta-type opioid receptor,163,467,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002670,Cavidine,5-hydroxytryptamine 2A receptor,175,502,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002670,Cavidine,5-hydroxytryptamine 2C receptor,203,590,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002670,Cavidine,Alpha-1B adrenergic receptor,216,632,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002670,Cavidine,Beta-2 adrenergic receptor,261,766,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002670,Cavidine,Alpha-1D adrenergic receptor,272,789,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002670,Cavidine,DNA topoisomerase II,287,817,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002670,Cavidine,Mu-type opioid receptor,299,847,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002670,Cavidine,Heat shock protein HSP 90,444,1939,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002670,Cavidine,Retinoic acid receptor RXR-beta,789,88,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002670,Cavidine,Calmodulin,3907,465,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002670,Cavidine,Dopamine D1 receptor,7,23,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002670,Cavidine,Sodium-dependent serotonin transporter,290,824,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002670,Cavidine,Coagulation factor VII,123,369,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002670,Cavidine,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",3868,695,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,https://tcmsp-e.com/molecule.php?qn=2670
MOL002671,Candletoxin A,N/A,N/A,N/A,608.79,3.63,2,9,31.81,-0.39,-1.24,0.69,0.32,-0.36,https://tcmsp-e.com/molecule.php?qn=2671
MOL002672,Hericenone H,Thrombin,17,54,580.88,9.95,0,6,39.0,0.80,0.16,0.63,0.22,3.62,https://tcmsp-e.com/molecule.php?qn=2672
MOL002673,Hispidone,N/A,N/A,N/A,472.78,4.46,2,4,36.18,0.12,-0.72,0.83,0.25,5.08,https://tcmsp-e.com/molecule.php?qn=2673
MOL000358,beta-sitosterol,Progesterone receptor,209,614,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Nuclear receptor coactivator 2,3276,6241,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Prostaglandin G/H synthase 1,6,20,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Prostaglandin G/H synthase 2,94,290,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Heat shock protein HSP 90,444,1939,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Potassium voltage-gated channel subfamily H member 2,37,101,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,mRNA of PKA Catalytic Subunit C-alpha,699,6263,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Dopamine D1 receptor,7,23,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M3,16,51,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M1,38,103,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Sodium channel protein type 5 subunit alpha,70,220,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M4,154,450,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,5-hydroxytryptamine 2A receptor,175,502,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Alpha-1A adrenergic receptor,191,556,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M2,210,617,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Alpha-1B adrenergic receptor,216,632,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Beta-2 adrenergic receptor,261,766,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Neuronal acetylcholine receptor subunit alpha-2,284,813,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Sodium-dependent serotonin transporter,290,824,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Mu-type opioid receptor,299,847,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Cytochrome P450-cam,1143,2298,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Apoptosis regulator Bcl-2,86,273,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Apoptosis regulator BAX,4033,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Caspase-9,4090,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Transcription factor AP-1,414,1629,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Caspase-3,4087,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Caspase-8,4089,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Protein kinase C alpha type,4469,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Transforming growth factor beta-1,4568,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Serum paraoxonase/arylesterase 1,357,1198,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Microtubule-associated protein 2,3987,1852,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000622,Magnograndiolide,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,266.37,1.18,2,4,63.71,0.02,-0.24,0.19,0.30,3.17,https://tcmsp-e.com/molecule.php?qn=622
MOL000622,Magnograndiolide,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,266.37,1.18,2,4,63.71,0.02,-0.24,0.19,0.30,3.17,https://tcmsp-e.com/molecule.php?qn=622
MOL000622,Magnograndiolide,Glutamate receptor 2,3216,921,266.37,1.18,2,4,63.71,0.02,-0.24,0.19,0.30,3.17,https://tcmsp-e.com/molecule.php?qn=622
MOL000622,Magnograndiolide,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,266.37,1.18,2,4,63.71,0.02,-0.24,0.19,0.30,3.17,https://tcmsp-e.com/molecule.php?qn=622
MOL000762,Palmidin A,N/A,N/A,N/A,510.52,4.52,6,8,35.36,-0.38,-1.47,0.65,0.39,33.17,https://tcmsp-e.com/molecule.php?qn=762
MOL000785,palmatine,"Nitric oxide synthase, inducible",3,7,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,Prostaglandin G/H synthase 1,6,20,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,Potassium voltage-gated channel subfamily H member 2,37,101,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,Estrogen receptor,46,136,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,Androgen receptor,48,146,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,Sodium channel protein type 5 subunit alpha,70,220,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,Prostaglandin G/H synthase 2,94,290,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,"Nitric-oxide synthase, endothelial",95,291,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,Retinoic acid receptor RXR-alpha,158,459,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,Beta-2 adrenergic receptor,261,766,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,Estrogen receptor beta,307,869,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,Heat shock protein HSP 90,444,1939,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,Trypsin-1,2928,3176,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,Nuclear receptor coactivator 2,3276,6241,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,Calmodulin,3907,465,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,mRNA of PKA Catalytic Subunit C-alpha,699,6263,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,Cell division protein kinase 2,482,2240,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000785,palmatine,Coagulation factor VII,123,369,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,https://tcmsp-e.com/molecule.php?qn=785
MOL000787,Fumarine,Prostaglandin G/H synthase 1,6,20,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Muscarinic acetylcholine receptor M3,16,51,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Potassium voltage-gated channel subfamily H member 2,37,101,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Muscarinic acetylcholine receptor M1,38,103,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Sodium channel protein type 5 subunit alpha,70,220,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Coagulation factor Xa,79,239,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Muscarinic acetylcholine receptor M5,87,274,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Prostaglandin G/H synthase 2,94,290,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,5-hydroxytryptamine receptor 3A,113,341,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Coagulation factor VII,123,369,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Muscarinic acetylcholine receptor M4,154,450,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Delta-type opioid receptor,163,467,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,5-hydroxytryptamine 2A receptor,175,502,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Alpha-1B adrenergic receptor,216,632,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Beta-2 adrenergic receptor,261,766,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Alpha-1D adrenergic receptor,272,789,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Mu-type opioid receptor,299,847,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Heat shock protein HSP 90,444,1939,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,mRNA of PKA Catalytic Subunit C-alpha,699,6263,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Calmodulin,3907,465,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Sodium-dependent serotonin transporter,290,824,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Voltage-dependent L-type calcium channel subunit alpha-1S,3256,4111,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Sodium-dependent dopamine transporter,239,713,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Type IV phosphodiesterase,489,2358,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,DNA topoisomerase II,287,817,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Dopamine D1 receptor,7,23,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000787,Fumarine,Vascular endothelial growth factor receptor 2,139,407,353.40,2.95,0,6,59.26,0.56,-0.13,0.83,0.30,23.46,https://tcmsp-e.com/molecule.php?qn=787
MOL000790,Isocorypalmine,Prostaglandin G/H synthase 1,6,20,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Dopamine D1 receptor,7,23,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Muscarinic acetylcholine receptor M3,16,51,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Potassium voltage-gated channel subfamily H member 2,37,101,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Muscarinic acetylcholine receptor M1,38,103,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,D(1B) dopamine receptor,56,163,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Sodium channel protein type 5 subunit alpha,70,220,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Coagulation factor Xa,79,239,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Muscarinic acetylcholine receptor M5,87,274,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Prostaglandin G/H synthase 2,94,290,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,5-hydroxytryptamine receptor 3A,113,341,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Carbonic anhydrase II,117,357,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Alpha-2C adrenergic receptor,126,378,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Muscarinic acetylcholine receptor M4,154,450,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Retinoic acid receptor RXR-alpha,158,459,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Delta-type opioid receptor,163,467,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,5-hydroxytryptamine 2A receptor,175,502,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Sodium-dependent noradrenaline transporter,186,540,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Alpha-1A adrenergic receptor,191,556,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,5-hydroxytryptamine 2C receptor,203,590,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Muscarinic acetylcholine receptor M2,210,617,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Alpha-2B adrenergic receptor,214,629,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Alpha-1B adrenergic receptor,216,632,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,D(3) dopamine receptor,218,638,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Sodium-dependent dopamine transporter,239,713,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Beta-2 adrenergic receptor,261,766,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Alpha-1D adrenergic receptor,272,789,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Sodium-dependent serotonin transporter,290,824,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Mu-type opioid receptor,299,847,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Heat shock protein HSP 90,444,1939,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,mRNA of PKA Catalytic Subunit C-alpha,699,6263,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Retinoic acid receptor RXR-beta,789,88,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Ig gamma-1 chain C region,1201,4785,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Nuclear receptor coactivator 1,3279,6228,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Calmodulin,3907,465,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000790,Isocorypalmine,Calcium-activated potassium channel subunit alpha 1,3727,610,341.44,3.35,1,5,35.77,0.85,0.43,0.59,0.21,2.47,https://tcmsp-e.com/molecule.php?qn=790
MOL000098,quercetin,Prostaglandin G/H synthase 1,6,20,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,https://tcmsp-e.com/molecule.php?qn=98
MOL000098,quercetin,Androgen receptor,48,146,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,https://tcmsp-e.com/molecule.php?qn=98
MOL000098,quercetin,Peroxisome proliferator activated receptor gamma,78,238,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,https://tcmsp-e.com/molecule.php?qn=98
