mol_id,mol_name,target_name,target_id,drugbank_id,mw,alogp,hdon,hacc,ob,caco2,bbb,dl,fasa,halflife
MOL002904,Berlambine,Sodium channel protein type 5 subunit alpha,70,220,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33
MOL002904,Berlambine,Coagulation factor Xa,79,239,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33
MOL002904,Berlambine,Prostaglandin G/H synthase 2,94,290,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33
MOL002904,Berlambine,"Nitric-oxide synthase, endothelial",95,291,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33
MOL002904,Berlambine,Coagulation factor VII,123,369,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33
MOL002904,Berlambine,Retinoic acid receptor RXR-alpha,158,459,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33
MOL002904,Berlambine,Alpha-1B adrenergic receptor,216,632,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33
MOL002904,Berlambine,Beta-2 adrenergic receptor,261,766,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33
MOL002904,Berlambine,Alpha-1D adrenergic receptor,272,789,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33
MOL002904,Berlambine,Heat shock protein HSP 90,444,1939,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33
MOL002904,Berlambine,mRNA of PKA Catalytic Subunit C-alpha,699,6263,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33
MOL002904,Berlambine,Trypsin-1,2928,3176,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33
MOL002904,Berlambine,Nuclear receptor coactivator 2,3276,6241,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33
MOL002904,Berlambine,Calcium-activated potassium channel subunit alpha 1,3727,610,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33
MOL002904,Berlambine,Calmodulin,3907,465,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33
MOL002905,Zosimin,Prostaglandin G/H synthase 1,6,20,328.39,3.96,0,5,14.82,0.84,0.43,0.36,0.33,
MOL002905,Zosimin,Muscarinic acetylcholine receptor M3,16,51,328.39,3.96,0,5,14.82,0.84,0.43,0.36,0.33,
MOL002905,Zosimin,Thrombin,17,54,328.39,3.96,0,5,14.82,0.84,0.43,0.36,0.33,
MOL002905,Zosimin,Muscarinic acetylcholine receptor M1,38,103,328.39,3.96,0,5,14.82,0.84,0.43,0.36,0.33,
MOL002905,Zosimin,Sodium channel protein type 5 subunit alpha,70,220,328.39,3.96,0,5,14.82,0.84,0.43,0.36,0.33,
MOL002905,Zosimin,Coagulation factor Xa,79,239,328.39,3.96,0,5,14.82,0.84,0.43,0.36,0.33,
MOL002905,Zosimin,Prostaglandin G/H synthase 2,94,290,328.39,3.96,0,5,14.82,0.84,0.43,0.36,0.33,
MOL002905,Zosimin,Acetylcholinesterase,165,474,328.39,3.96,0,5,14.82,0.84,0.43,0.36,0.33,
MOL002905,Zosimin,Alpha-1B adrenergic receptor,216,632,328.39,3.96,0,5,14.82,0.84,0.43,0.36,0.33,
MOL002905,Zosimin,"mRNA of Protein-tyrosine phosphatase, non-receptor type 1",229,687,328.39,3.96,0,5,14.82,0.84,0.43,0.36,0.33,
MOL002905,Zosimin,Beta-2 adrenergic receptor,261,766,328.39,3.96,0,5,14.82,0.84,0.43,0.36,0.33,
MOL002905,Zosimin,Dipeptidyl peptidase IV,332,952,328.39,3.96,0,5,14.82,0.84,0.43,0.36,0.33,
MOL002905,Zosimin,Heat shock protein HSP 90,444,1939,328.39,3.96,0,5,14.82,0.84,0.43,0.36,0.33,
MOL002905,Zosimin,Trypsin-1,2928,3176,328.39,3.96,0,5,14.82,0.84,0.43,0.36,0.33,
MOL002905,Zosimin,Calmodulin,3907,465,328.39,3.96,0,5,14.82,0.84,0.43,0.36,0.33,
MOL002905,Zosimin,Muscarinic acetylcholine receptor M5,87,274,328.39,3.96,0,5,14.82,0.84,0.43,0.36,0.33,
MOL002906,Corchoroside A,N/A,N/A,N/A,534.71,1.25,4,9,19.6,-1.17,-1.70,0.69,0.25,
MOL002907,Corchoroside A_qt,Mineralocorticoid receptor,252,737,404.55,1.34,3,6,104.95,-0.91,-1.31,0.78,0.29,6.68
MOL002907,Corchoroside A_qt,Nuclear receptor coactivator 2,3276,6241,404.55,1.34,3,6,104.95,-0.91,-1.31,0.78,0.29,6.68
MOL000360,FER,Prostaglandin G/H synthase 1,6,20,194.20,1.62,2,4,39.56,0.47,-0.03,0.06,0.34,2.38
MOL000360,FER,Prostaglandin G/H synthase 2,94,290,194.20,1.62,2,4,39.56,0.47,-0.03,0.06,0.34,2.38
MOL000360,FER,"Nitric-oxide synthase, endothelial",95,291,194.20,1.62,2,4,39.56,0.47,-0.03,0.06,0.34,2.38
MOL000360,FER,Alpha-2A adrenergic receptor,105,318,194.20,1.62,2,4,39.56,0.47,-0.03,0.06,0.34,2.38
MOL000360,FER,Sodium-dependent noradrenaline transporter,186,540,194.20,1.62,2,4,39.56,0.47,-0.03,0.06,0.34,2.38
MOL000360,FER,Alpha-1A adrenergic receptor,191,556,194.20,1.62,2,4,39.56,0.47,-0.03,0.06,0.34,2.38
MOL000360,FER,Sodium-dependent dopamine transporter,239,713,194.20,1.62,2,4,39.56,0.47,-0.03,0.06,0.34,2.38
MOL000360,FER,Beta-2 adrenergic receptor,261,766,194.20,1.62,2,4,39.56,0.47,-0.03,0.06,0.34,2.38
MOL000360,FER,Leukotriene A-4 hydrolase,521,3060,194.20,1.62,2,4,39.56,0.47,-0.03,0.06,0.34,2.38
MOL000360,FER,Amine oxidase [flavin-containing] B,565,3939,194.20,1.62,2,4,39.56,0.47,-0.03,0.06,0.34,2.38
MOL000360,FER,Amine oxidase [flavin-containing] A,566,3941,194.20,1.62,2,4,39.56,0.47,-0.03,0.06,0.34,2.38
MOL000360,FER,Chymotrypsinogen B,1696,6011,194.20,1.62,2,4,39.56,0.47,-0.03,0.06,0.34,2.38
MOL000360,FER,mRNA of PKA Catalytic Subunit C-alpha,699,6263,194.20,1.62,2,4,39.56,0.47,-0.03,0.06,0.34,2.38
MOL000360,FER,Alpha-2B adrenergic receptor,214,629,194.20,1.62,2,4,39.56,0.47,-0.03,0.06,0.34,2.38
MOL000360,FER,Urokinase-type plasminogen activator,346,1074,194.20,1.62,2,4,39.56,0.47,-0.03,0.06,0.34,2.38
MOL000360,FER,Heat shock protein HSP 90,444,1939,194.20,1.62,2,4,39.56,0.47,-0.03,0.06,0.34,2.38
MOL000622,Magnograndiolide,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,266.37,1.18,2,4,63.71,0.02,-0.24,0.19,0.30,3.17
MOL000622,Magnograndiolide,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,266.37,1.18,2,4,63.71,0.02,-0.24,0.19,0.30,3.17
MOL000622,Magnograndiolide,Glutamate receptor 2,3216,921,266.37,1.18,2,4,63.71,0.02,-0.24,0.19,0.30,3.17
MOL000622,Magnograndiolide,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,266.37,1.18,2,4,63.71,0.02,-0.24,0.19,0.30,3.17
MOL000762,Palmidin A,N/A,N/A,N/A,510.52,4.52,6,8,35.36,-0.38,-1.47,0.65,0.39,33.17
MOL000778,6-O-E-Feruloylajugol,Estrogen receptor,46,136,524.57,-0.84,6,12,26.13,-1.43,-2.12,0.85,0.25,
MOL000778,6-O-E-Feruloylajugol,Carbonic anhydrase II,117,357,524.57,-0.84,6,12,26.13,-1.43,-2.12,0.85,0.25,
MOL000778,6-O-E-Feruloylajugol,Glycogen synthase kinase-3 beta,422,1721,524.57,-0.84,6,12,26.13,-1.43,-2.12,0.85,0.25,
MOL000778,6-O-E-Feruloylajugol,Beta-lactamase,499,2478,524.57,-0.84,6,12,26.13,-1.43,-2.12,0.85,0.25,
MOL000778,6-O-E-Feruloylajugol,Trypsin-1,2928,3176,524.57,-0.84,6,12,26.13,-1.43,-2.12,0.85,0.25,
MOL000778,6-O-E-Feruloylajugol,Cyclin-A2,3025,6235,524.57,-0.84,6,12,26.13,-1.43,-2.12,0.85,0.25,
MOL000779,6-O-E-Feruloylajugol_qt,Estrogen receptor,46,136,362.41,0.90,3,7,15.46,-0.32,-0.88,0.43,0.28,
MOL000779,6-O-E-Feruloylajugol_qt,Carbonic anhydrase II,117,357,362.41,0.90,3,7,15.46,-0.32,-0.88,0.43,0.28,
MOL000779,6-O-E-Feruloylajugol_qt,Glycogen synthase kinase-3 beta,422,1721,362.41,0.90,3,7,15.46,-0.32,-0.88,0.43,0.28,
MOL000779,6-O-E-Feruloylajugol_qt,Beta-lactamase,499,2478,362.41,0.90,3,7,15.46,-0.32,-0.88,0.43,0.28,
MOL000779,6-O-E-Feruloylajugol_qt,Trypsin-1,2928,3176,362.41,0.90,3,7,15.46,-0.32,-0.88,0.43,0.28,
MOL000779,6-O-E-Feruloylajugol_qt,Cyclin-A2,3025,6235,362.41,0.90,3,7,15.46,-0.32,-0.88,0.43,0.28,
MOL000785,palmatine,"Nitric oxide synthase, inducible",3,7,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,Prostaglandin G/H synthase 1,6,20,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,Potassium voltage-gated channel subfamily H member 2,37,101,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,Estrogen receptor,46,136,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,Androgen receptor,48,146,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,Sodium channel protein type 5 subunit alpha,70,220,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,Prostaglandin G/H synthase 2,94,290,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,"Nitric-oxide synthase, endothelial",95,291,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,Retinoic acid receptor RXR-alpha,158,459,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,Beta-2 adrenergic receptor,261,766,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,Estrogen receptor beta,307,869,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,Heat shock protein HSP 90,444,1939,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,Trypsin-1,2928,3176,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,Nuclear receptor coactivator 2,3276,6241,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,Calmodulin,3907,465,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,mRNA of PKA Catalytic Subunit C-alpha,699,6263,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,Cell division protein kinase 2,482,2240,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000785,palmatine,Coagulation factor VII,123,369,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25
MOL000789,jatrorrizine,"Nitric oxide synthase, inducible",3,7,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,Prostaglandin G/H synthase 1,6,20,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,Potassium voltage-gated channel subfamily H member 2,37,101,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,Estrogen receptor,46,136,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,Androgen receptor,48,146,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,Sodium channel protein type 5 subunit alpha,70,220,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,Prostaglandin G/H synthase 2,94,290,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,"Nitric-oxide synthase, endothelial",95,291,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,Retinoic acid receptor RXR-alpha,158,459,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,Estrogen receptor beta,307,869,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,Heat shock protein HSP 90,444,1939,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,Cell division protein kinase 2,482,2240,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,Trypsin-1,2928,3176,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,Cyclin-A2,3025,6235,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,Nuclear receptor coactivator 2,3276,6241,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,Calmodulin,3907,465,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,Calcium-activated potassium channel subunit alpha 1,3727,610,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,DNA topoisomerase II,287,817,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000789,jatrorrizine,mRNA of PKA Catalytic Subunit C-alpha,699,6263,338.41,3.40,1,4,19.65,1.28,0.36,0.59,0.00,
MOL000098,quercetin,Prostaglandin G/H synthase 1,6,20,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Androgen receptor,48,146,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Peroxisome proliferator activated receptor gamma,78,238,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Prostaglandin G/H synthase 2,94,290,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Heat shock protein HSP 90,444,1939,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Nuclear receptor coactivator 2,3276,6241,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Dipeptidyl peptidase IV,332,952,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Aldose reductase,288,822,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Trypsin-1,2928,3176,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,DNA topoisomerase II,287,817,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Thrombin,17,54,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Potassium voltage-gated channel subfamily H member 2,37,101,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Sodium channel protein type 5 subunit alpha,70,220,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Coagulation factor Xa,79,239,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Beta-2 adrenergic receptor,261,766,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Stromelysin-1,441,1926,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,mRNA of PKA Catalytic Subunit C-alpha,699,6263,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Coagulation factor VII,123,369,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,"Nitric-oxide synthase, endothelial",95,291,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Retinoic acid receptor RXR-alpha,158,459,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Acetylcholinesterase,165,474,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Amine oxidase [flavin-containing] B,565,3939,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Transcription factor p65,4565,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Epidermal growth factor receptor,298,844,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,RAC-alpha serine/threonine-protein kinase,4490,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Vascular endothelial growth factor A,740,183,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,G1/S-specific cyclin-D1,4214,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Apoptosis regulator Bcl-2,86,273,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Bcl-2-like protein 1,4054,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Proto-oncogene c-Fos,4478,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Cyclin-dependent kinase inhibitor 1,4141,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Eukaryotic translation initiation factor 6,4197,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Apoptosis regulator BAX,4033,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Caspase-9,4090,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Urokinase-type plasminogen activator,346,1074,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,72 kDa type IV collagenase,238,707,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Matrix metalloproteinase-9,4334,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Mitogen-activated protein kinase 1,354,1176,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Interleukin-10,4292,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Pro-epidermal growth factor,734,1278,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Retinoblastoma-associated protein,2915,3846,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Tumor necrosis factor,265,777,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Transcription factor AP-1,414,1629,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Interleukin-6,351,1159,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,"Cyclin-dependent kinase inhibitor 2A, isoforms 1/2/3",4144,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Activator of 90 kDa heat shock protein ATPase homolog 1,4007,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Caspase-3,4087,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Cellular tumor antigen p53,646,5788,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,ETS domain-containing protein Elk-1,4194,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,NF-kappa-B inhibitor alpha,4394,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,NADPH--cytochrome P450 reductase,744,4120,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Ornithine decarboxylase,153,449,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Xanthine dehydrogenase/oxidase,568,3947,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Caspase-8,4089,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,DNA topoisomerase 1,1293,3552,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,RAF proto-oncogene serine/threonine-protein kinase,4491,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Superoxide dismutase [Cu-Zn],597,4152,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Protein kinase C alpha type,4469,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Interstitial collagenase,353,1167,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Hypoxia-inducible factor 1-alpha,4263,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Signal transducer and activator of transcription 1-alpha/beta,4525,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Protein CBFA2T1,4464,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Probable E3 ubiquitin-protein ligase HERC5,4441,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Cell division control protein 2 homolog,431,1771,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,78 kDa glucose-regulated protein,2963,1847,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Receptor tyrosine-protein kinase erbB-2,4496,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Peroxisome proliferator-activated receptor gamma,4422,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Acetyl-CoA carboxylase 1,231,690,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Heme oxygenase 1,2132,3391,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Cytochrome P450 3A4,621,4512,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Cytochrome P450 1A2,724,4200,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Caveolin-1,4095,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Myc proto-oncogene protein,4372,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Tissue factor,466,2139,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Gap junction alpha-1 protein,436,1827,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Cytochrome P450 1A1,4149,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Intercellular adhesion molecule 1,4287,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Interleukin-1 beta,418,1654,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,C-C motif chemokine 2,417,1649,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,E-selectin,427,1756,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Vascular cell adhesion protein 1,440,1908,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Prostaglandin E2 receptor EP3 subtype,593,4131,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Interleukin-8,4303,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Protein kinase C beta type,4470,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Baculoviral IAP repeat-containing protein 5,4044,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Dual oxidase 2,4174,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,"Nitric oxide synthase, endothelial",4395,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Heat shock protein beta-1,4247,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Transforming growth factor beta-1,4568,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Estrogen sulfotransferase,781,1275,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,"Maltase-glucoamylase, intestinal",318,929,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Interleukin-2,3978,1575,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Nuclear receptor subfamily 1 group I member 2,4403,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Cytochrome P450 1B1,4150,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,G2/mitotic-specific cyclin-B1,4219,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Tissue-type plasminogen activator,434,1792,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Thrombomodulin,457,2021,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
