mol_id,mol_name,target_name,target_id,drugbank_id,mw,alogp,hdon,hacc,ob,caco2,bbb,dl,fasa,halflife
MOL000254,eugenol,Amine oxidase [flavin-containing] B,565,3939,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Amine oxidase [flavin-containing] A,566,3941,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Lysozyme,1172,2300,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Chymotrypsinogen B,1696,6011,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Alpha-1D adrenergic receptor,272,789,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Leukotriene A-4 hydrolase,521,3060,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Alpha-2B adrenergic receptor,214,629,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Urokinase-type plasminogen activator,346,1074,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Thermolysin,1179,6285,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Sodium channel protein type 5 subunit alpha,70,220,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Transcription factor p65,4565,N/A,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Cytochrome P450 1A1,4149,N/A,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Cytochrome P450 1B1,4150,N/A,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Arachidonate 5-lipoxygenase,88,275,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Aryl hydrocarbon receptor,3204,6220,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Canalicular multispecific organic anion transporter 1,4079,N/A,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,T-lymphocyte activation antigen CD86,325,942,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform,3971,6746,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Pepsin A,2877,6231,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Mucin-1,4368,N/A,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Quinone oxidoreductase,3779,2159,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Calcium-transporting ATPase type 2C member 1,3610,241,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Short transient receptor potential channel 3,4523,N/A,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Transient receptor potential cation channel subfamily V member 3,651,5838,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL000254,eugenol,Ecto-NOX disulfide-thiol exchanger 2,4182,N/A,164.22,2.55,1,2,56.24,1.35,1.32,0.04,0.32,0.92
MOL002560,chrysin,Prostaglandin G/H synthase 1,6,20,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,Androgen receptor,48,146,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,Prostaglandin G/H synthase 2,94,290,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,Sodium-dependent serotonin transporter,290,824,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,Dipeptidyl peptidase IV,332,952,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,Heat shock protein HSP 90,444,1939,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,Amine oxidase [flavin-containing] B,565,3939,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,mRNA of PKA Catalytic Subunit C-alpha,699,6263,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,cAMP-dependent protein kinase inhibitor alpha,3586,6264,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,Thrombin,17,54,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,Cyclin-dependent kinase inhibitor 1,4141,N/A,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,Transforming growth factor beta-1,4568,N/A,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,Interleukin-4,4301,N/A,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,Cytochrome P450 19A1,4148,N/A,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,Interleukin-13,4293,N/A,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002560,chrysin,High affinity immunoglobulin epsilon receptor subunit beta,784,3862,254.25,2.60,2,4,22.61,0.70,0.01,0.18,0.42,
MOL002573,β-patchoulene,Muscarinic acetylcholine receptor M3,16,51,204.39,4.32,0,0,50.69,1.79,2.16,0.11,0.22,14.26
MOL002573,β-patchoulene,Prostaglandin G/H synthase 2,94,290,204.39,4.32,0,0,50.69,1.79,2.16,0.11,0.22,14.26
MOL002573,β-patchoulene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,204.39,4.32,0,0,50.69,1.79,2.16,0.11,0.22,14.26
MOL002573,β-patchoulene,Nuclear receptor coactivator 2,3276,6241,204.39,4.32,0,0,50.69,1.79,2.16,0.11,0.22,14.26
MOL002573,β-patchoulene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,204.39,4.32,0,0,50.69,1.79,2.16,0.11,0.22,14.26
MOL002573,β-patchoulene,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,204.39,4.32,0,0,50.69,1.79,2.16,0.11,0.22,14.26
MOL002714,baicalein,Prostaglandin G/H synthase 1,6,20,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Androgen receptor,48,146,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Prostaglandin G/H synthase 2,94,290,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Heat shock protein HSP 90,444,1939,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,mRNA of PKA Catalytic Subunit C-alpha,699,6263,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Dipeptidyl peptidase IV,332,952,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Trypsin-1,2928,3176,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Nuclear receptor coactivator 2,3276,6241,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Nuclear receptor coactivator 1,3279,6228,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Calmodulin,3907,465,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Transcription factor p65,4565,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,RAC-alpha serine/threonine-protein kinase,4490,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Vascular endothelial growth factor A,740,183,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Apoptosis regulator Bcl-2,86,273,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Proto-oncogene c-Fos,4478,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Apoptosis regulator BAX,4033,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Matrix metalloproteinase-9,4334,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Caspase-3,4087,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Cellular tumor antigen p53,646,5788,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Hypoxia-inducible factor 1-alpha,4263,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Fos-related antigen 1,4211,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Fos-related antigen 2,4212,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Cell division control protein 2 homolog,431,1771,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,G2/mitotic-specific cyclin-B1,4219,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Myeloperoxidase,428,1757,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Aryl hydrocarbon receptor,3204,6220,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Insulin-like growth factor II,4279,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Cytochrome c,3611,1507,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,"Arachidonate 12-lipoxygenase, 12S-type",4629,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,"Nuclear factor of activated T-cells, cytoplasmic 1",4399,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Tudor domain-containing protein 7,4582,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Egl nine homolog 1,3433,3960,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,NADPH oxidase 5,4381,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,"Fatty acid-binding protein, epidermal",4200,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002714,baicalein,Apolipoprotein D,4032,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25
MOL002737,scutellarein,Prostaglandin G/H synthase 1,6,20,286.25,2.07,4,6,18.97,0.31,-0.54,0.24,0.35,
MOL002737,scutellarein,Androgen receptor,48,146,286.25,2.07,4,6,18.97,0.31,-0.54,0.24,0.35,
MOL002737,scutellarein,Prostaglandin G/H synthase 2,94,290,286.25,2.07,4,6,18.97,0.31,-0.54,0.24,0.35,
MOL002737,scutellarein,Heat shock protein HSP 90,444,1939,286.25,2.07,4,6,18.97,0.31,-0.54,0.24,0.35,
MOL002737,scutellarein,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,286.25,2.07,4,6,18.97,0.31,-0.54,0.24,0.35,
MOL002737,scutellarein,mRNA of PKA Catalytic Subunit C-alpha,699,6263,286.25,2.07,4,6,18.97,0.31,-0.54,0.24,0.35,
MOL002737,scutellarein,Trypsin-1,2928,3176,286.25,2.07,4,6,18.97,0.31,-0.54,0.24,0.35,
MOL002737,scutellarein,Nuclear receptor coactivator 2,3276,6241,286.25,2.07,4,6,18.97,0.31,-0.54,0.24,0.35,
MOL002737,scutellarein,Vascular endothelial growth factor A,740,183,286.25,2.07,4,6,18.97,0.31,-0.54,0.24,0.35,
MOL002908,"5,8,2'-Trihydroxy-7-methoxyflavone",N/A,N/A,N/A,300.28,2.32,3,6,37.01,0.76,-0.07,0.27,0.28,16.17
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone","Nitric oxide synthase, inducible",3,7,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone",Thrombin,17,54,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone",Androgen receptor,48,146,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone",Coagulation factor Xa,79,239,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone",Prostaglandin G/H synthase 2,94,290,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone","mRNA of Protein-tyrosine phosphatase, non-receptor type 1",229,687,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone",DNA topoisomerase II,287,817,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone",Dipeptidyl peptidase IV,332,952,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone","Glycogen phosphorylase, muscle form",350,1152,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone",Heat shock protein HSP 90,444,1939,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone",Trypsin-1,2928,3176,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone",Nuclear receptor coactivator 2,3276,6241,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone",Calcium-activated potassium channel subunit alpha 1,3727,610,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94
MOL002910,Carthamidin,Prostaglandin G/H synthase 1,6,20,288.27,2.03,4,6,41.15,0.16,-0.42,0.24,0.36,15.81
MOL002910,Carthamidin,Prostaglandin G/H synthase 2,94,290,288.27,2.03,4,6,41.15,0.16,-0.42,0.24,0.36,15.81
MOL002910,Carthamidin,Heat shock protein HSP 90,444,1939,288.27,2.03,4,6,41.15,0.16,-0.42,0.24,0.36,15.81
MOL002910,Carthamidin,mRNA of PKA Catalytic Subunit C-alpha,699,6263,288.27,2.03,4,6,41.15,0.16,-0.42,0.24,0.36,15.81
MOL002911,"2,6,2',4'-tetrahydroxy-6'-methoxychaleone",N/A,N/A,N/A,302.30,2.62,4,6,69.04,-0.07,-0.32,0.22,0.34,21.89
MOL002912,Dihydrobaicalin,Coagulation factor Xa,79,239,448.41,0.60,6,11,20.85,-0.84,-1.42,0.75,0.34,
MOL002913,Dihydrobaicalin_qt,Prostaglandin G/H synthase 1,6,20,272.27,2.30,3,5,40.04,0.56,0.18,0.21,0.36,16.13
MOL002913,Dihydrobaicalin_qt,Prostaglandin G/H synthase 2,94,290,272.27,2.30,3,5,40.04,0.56,0.18,0.21,0.36,16.13
MOL002913,Dihydrobaicalin_qt,Heat shock protein HSP 90,444,1939,272.27,2.30,3,5,40.04,0.56,0.18,0.21,0.36,16.13
MOL002913,Dihydrobaicalin_qt,mRNA of PKA Catalytic Subunit C-alpha,699,6263,272.27,2.30,3,5,40.04,0.56,0.18,0.21,0.36,16.13
MOL002914,Eriodyctiol (flavanone),Prostaglandin G/H synthase 1,6,20,288.27,2.03,4,6,41.35,0.05,-0.66,0.24,0.39,15.88
MOL002914,Eriodyctiol (flavanone),Prostaglandin G/H synthase 2,94,290,288.27,2.03,4,6,41.35,0.05,-0.66,0.24,0.39,15.88
MOL002914,Eriodyctiol (flavanone),Heat shock protein HSP 90,444,1939,288.27,2.03,4,6,41.35,0.05,-0.66,0.24,0.39,15.88
MOL002914,Eriodyctiol (flavanone),mRNA of PKA Catalytic Subunit C-alpha,699,6263,288.27,2.03,4,6,41.35,0.05,-0.66,0.24,0.39,15.88
MOL002914,Eriodyctiol (flavanone),Nuclear receptor coactivator 2,3276,6241,288.27,2.03,4,6,41.35,0.05,-0.66,0.24,0.39,15.88
MOL002914,Eriodyctiol (flavanone),"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,288.27,2.03,4,6,41.35,0.05,-0.66,0.24,0.39,15.88
MOL002914,Eriodyctiol (flavanone),"Glycogen phosphorylase, muscle form",350,1152,288.27,2.03,4,6,41.35,0.05,-0.66,0.24,0.39,15.88
MOL002914,Eriodyctiol (flavanone),Calmodulin,3907,465,288.27,2.03,4,6,41.35,0.05,-0.66,0.24,0.39,15.88
MOL002915,Salvigenin,"Nitric oxide synthase, inducible",3,7,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,Prostaglandin G/H synthase 1,6,20,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,Thrombin,17,54,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,Sodium channel protein type 5 subunit alpha,70,220,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,Coagulation factor Xa,79,239,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,Prostaglandin G/H synthase 2,94,290,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,"Nitric-oxide synthase, endothelial",95,291,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,Retinoic acid receptor RXR-alpha,158,459,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,Acetylcholinesterase,165,474,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,Alpha-1B adrenergic receptor,216,632,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,Beta-2 adrenergic receptor,261,766,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,Dipeptidyl peptidase IV,332,952,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,Heat shock protein HSP 90,444,1939,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,Ig gamma-1 chain C region,1201,4785,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,Trypsin-1,2928,3176,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,Nuclear receptor coactivator 2,3276,6241,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,Calmodulin,3907,465,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002915,Salvigenin,Coagulation factor VII,123,369,328.34,2.82,1,6,49.07,0.86,-0.03,0.33,0.21,15.87
MOL002916,"2-(2,6-dihydroxyphenyl)-3,5,7-trihydroxy-chromone","Nitric oxide synthase, inducible",3,7,302.25,1.50,5,7,16.44,0.07,-0.42,0.27,0.43,
MOL002916,"2-(2,6-dihydroxyphenyl)-3,5,7-trihydroxy-chromone",Prostaglandin G/H synthase 1,6,20,302.25,1.50,5,7,16.44,0.07,-0.42,0.27,0.43,
MOL002916,"2-(2,6-dihydroxyphenyl)-3,5,7-trihydroxy-chromone",Androgen receptor,48,146,302.25,1.50,5,7,16.44,0.07,-0.42,0.27,0.43,
MOL002916,"2-(2,6-dihydroxyphenyl)-3,5,7-trihydroxy-chromone",Peroxisome proliferator activated receptor gamma,78,238,302.25,1.50,5,7,16.44,0.07,-0.42,0.27,0.43,
MOL002916,"2-(2,6-dihydroxyphenyl)-3,5,7-trihydroxy-chromone",Prostaglandin G/H synthase 2,94,290,302.25,1.50,5,7,16.44,0.07,-0.42,0.27,0.43,
MOL002916,"2-(2,6-dihydroxyphenyl)-3,5,7-trihydroxy-chromone",Heat shock protein HSP 90,444,1939,302.25,1.50,5,7,16.44,0.07,-0.42,0.27,0.43,
MOL002916,"2-(2,6-dihydroxyphenyl)-3,5,7-trihydroxy-chromone","Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,302.25,1.50,5,7,16.44,0.07,-0.42,0.27,0.43,
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone","Nitric oxide synthase, inducible",3,7,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone",Prostaglandin G/H synthase 1,6,20,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone",Androgen receptor,48,146,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone",Sodium channel protein type 5 subunit alpha,70,220,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone",Coagulation factor Xa,79,239,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone",Prostaglandin G/H synthase 2,94,290,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone",DNA topoisomerase II,287,817,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone",Estrogen receptor beta,307,869,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone",Dipeptidyl peptidase IV,332,952,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone",Heat shock protein HSP 90,444,1939,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone",Cell division protein kinase 2,482,2240,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone","Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone",Serine/threonine-protein kinase Chk1,647,5790,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone",Trypsin-1,2928,3176,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone",Nuclear receptor coactivator 2,3276,6241,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone",Calmodulin,3907,465,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002917,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone",Calcium-activated potassium channel subunit alpha 1,3727,610,330.31,2.30,3,7,45.05,0.48,-0.11,0.33,0.25,16.37
MOL002918,Ganhuangenin,"Nitric oxide synthase, inducible",3,7,346.31,2.03,4,8,1.34,0.28,-0.57,0.37,0.25,
MOL002918,Ganhuangenin,Thrombin,17,54,346.31,2.03,4,8,1.34,0.28,-0.57,0.37,0.25,
MOL002918,Ganhuangenin,Androgen receptor,48,146,346.31,2.03,4,8,1.34,0.28,-0.57,0.37,0.25,
MOL002918,Ganhuangenin,Coagulation factor Xa,79,239,346.31,2.03,4,8,1.34,0.28,-0.57,0.37,0.25,
MOL002918,Ganhuangenin,Prostaglandin G/H synthase 2,94,290,346.31,2.03,4,8,1.34,0.28,-0.57,0.37,0.25,
MOL002918,Ganhuangenin,Coagulation factor VII,123,369,346.31,2.03,4,8,1.34,0.28,-0.57,0.37,0.25,
MOL002918,Ganhuangenin,"mRNA of Protein-tyrosine phosphatase, non-receptor type 1",229,687,346.31,2.03,4,8,1.34,0.28,-0.57,0.37,0.25,
MOL002918,Ganhuangenin,DNA topoisomerase II,287,817,346.31,2.03,4,8,1.34,0.28,-0.57,0.37,0.25,
MOL002918,Ganhuangenin,Estrogen receptor beta,307,869,346.31,2.03,4,8,1.34,0.28,-0.57,0.37,0.25,
MOL002918,Ganhuangenin,Dipeptidyl peptidase IV,332,952,346.31,2.03,4,8,1.34,0.28,-0.57,0.37,0.25,
MOL002918,Ganhuangenin,Trypsin-1,2928,3176,346.31,2.03,4,8,1.34,0.28,-0.57,0.37,0.25,
MOL002918,Ganhuangenin,Calcium-activated potassium channel subunit alpha 1,3727,610,346.31,2.03,4,8,1.34,0.28,-0.57,0.37,0.25,
MOL002919,Viscidulin III,"Nitric oxide synthase, inducible",3,7,346.31,1.74,4,8,14.36,0.27,-0.27,0.37,0.27,
MOL002919,Viscidulin III,Thrombin,17,54,346.31,1.74,4,8,14.36,0.27,-0.27,0.37,0.27,
MOL002919,Viscidulin III,Androgen receptor,48,146,346.31,1.74,4,8,14.36,0.27,-0.27,0.37,0.27,
MOL002919,Viscidulin III,Sodium channel protein type 5 subunit alpha,70,220,346.31,1.74,4,8,14.36,0.27,-0.27,0.37,0.27,
MOL002919,Viscidulin III,Coagulation factor Xa,79,239,346.31,1.74,4,8,14.36,0.27,-0.27,0.37,0.27,
