mol_id,mol_name,target_name,target_id,drugbank_id,mw,alogp,hdon,hacc,ob,caco2,bbb,dl,fasa,halflife,mol_url
MOL000358,beta-sitosterol,Prostaglandin G/H synthase 2,94,290,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Heat shock protein HSP 90,444,1939,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Potassium voltage-gated channel subfamily H member 2,37,101,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,mRNA of PKA Catalytic Subunit C-alpha,699,6263,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Dopamine D1 receptor,7,23,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M3,16,51,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M1,38,103,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Sodium channel protein type 5 subunit alpha,70,220,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M4,154,450,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,5-hydroxytryptamine 2A receptor,175,502,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Alpha-1A adrenergic receptor,191,556,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M2,210,617,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Alpha-1B adrenergic receptor,216,632,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Beta-2 adrenergic receptor,261,766,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Neuronal acetylcholine receptor subunit alpha-2,284,813,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Sodium-dependent serotonin transporter,290,824,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Mu-type opioid receptor,299,847,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Cytochrome P450-cam,1143,2298,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Apoptosis regulator Bcl-2,86,273,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Apoptosis regulator BAX,4033,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Caspase-9,4090,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Transcription factor AP-1,414,1629,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Caspase-3,4087,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Caspase-8,4089,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Protein kinase C alpha type,4469,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Transforming growth factor beta-1,4568,N/A,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Serum paraoxonase/arylesterase 1,357,1198,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000358,beta-sitosterol,Microtubule-associated protein 2,3987,1852,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36,https://tcmsp-e.com/molecule.php?qn=358
MOL000422,kaempferol,"Nitric oxide synthase, inducible",3,7,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Prostaglandin G/H synthase 1,6,20,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Androgen receptor,48,146,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Peroxisome proliferator activated receptor gamma,78,238,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Prostaglandin G/H synthase 2,94,290,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Heat shock protein HSP 90,444,1939,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,mRNA of PKA Catalytic Subunit C-alpha,699,6263,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Nuclear receptor coactivator 2,3276,6241,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Dipeptidyl peptidase IV,332,952,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Trypsin-1,2928,3176,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Progesterone receptor,209,614,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Thrombin,17,54,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Muscarinic acetylcholine receptor M1,38,103,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,"Nitric-oxide synthase, endothelial",95,291,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Acetylcholinesterase,165,474,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Sodium-dependent noradrenaline transporter,186,540,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Muscarinic acetylcholine receptor M2,210,617,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Alpha-1B adrenergic receptor,216,632,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,DNA topoisomerase II,287,817,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Coagulation factor VII,123,369,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Calmodulin,3907,465,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Transcription factor p65,4565,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Inhibitor of nuclear factor kappa-B kinase subunit beta,4271,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,RAC-alpha serine/threonine-protein kinase,4490,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Apoptosis regulator Bcl-2,86,273,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Apoptosis regulator BAX,4033,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Tumor necrosis factor,265,777,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Transcription factor AP-1,414,1629,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Activator of 90 kDa heat shock protein ATPase homolog 1,4007,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Caspase-3,4087,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Mitogen-activated protein kinase 8,704,6292,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Xanthine dehydrogenase/oxidase,568,3947,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Interstitial collagenase,353,1167,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Signal transducer and activator of transcription 1-alpha/beta,4525,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Cell division control protein 2 homolog,431,1771,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Peroxisome proliferator-activated receptor gamma,4422,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Heme oxygenase 1,2132,3391,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Cytochrome P450 3A4,621,4512,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Cytochrome P450 1A2,724,4200,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Cytochrome P450 1A1,4149,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Intercellular adhesion molecule 1,4287,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,E-selectin,427,1756,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Vascular cell adhesion protein 1,440,1908,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Nuclear receptor subfamily 1 group I member 2,4403,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Cytochrome P450 1B1,4150,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Arachidonate 5-lipoxygenase,88,275,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Hyaluronan synthase 2,4262,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Glutathione S-transferase P,733,904,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Aryl hydrocarbon receptor,3204,6220,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,26S proteasome non-ATPase regulatory subunit 3,3993,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,"Solute carrier family 2, facilitated glucose transporter member 4",4535,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Nuclear receptor subfamily 1 group I member 3,4404,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Insulin receptor,11,36,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Type I iodothyronine deiodinase,4589,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform,3971,6746,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Peroxidase C1A,4418,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Glutathione S-transferase Mu 1,2952,896,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Glutathione S-transferase Mu 2,3688,2165,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Aldo-keto reductase family 1 member C3,222,650,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Antileukoproteinase,4028,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000449,Stigmasterol,Progesterone receptor,209,614,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Mineralocorticoid receptor,252,737,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Nuclear receptor coactivator 2,3276,6241,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Alcohol dehydrogenase 1C,727,517,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Ig gamma-1 chain C region,1201,4785,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Retinoic acid receptor RXR-alpha,158,459,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Nuclear receptor coactivator 1,3279,6228,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Prostaglandin G/H synthase 1,6,20,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Prostaglandin G/H synthase 2,94,290,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Alpha-2A adrenergic receptor,105,318,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Sodium-dependent noradrenaline transporter,186,540,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Sodium-dependent dopamine transporter,239,713,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Beta-2 adrenergic receptor,261,766,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Aldose reductase,288,822,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Urokinase-type plasminogen activator,346,1074,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Leukotriene A-4 hydrolase,521,3060,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Amine oxidase [flavin-containing] B,565,3939,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Amine oxidase [flavin-containing] A,566,3941,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,mRNA of PKA Catalytic Subunit C-alpha,699,6263,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Chymotrypsinogen B,1696,6011,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Muscarinic acetylcholine receptor M3,16,51,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Muscarinic acetylcholine receptor M1,38,103,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Beta-1 adrenergic receptor,63,193,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Sodium channel protein type 5 subunit alpha,70,220,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,5-hydroxytryptamine 2A receptor,175,502,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Alpha-1A adrenergic receptor,191,556,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Muscarinic acetylcholine receptor M2,210,617,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Alpha-1B adrenergic receptor,216,632,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL001494,Mandenol,Prostaglandin G/H synthase 1,6,20,308.56,6.99,0,2,42.0,1.46,1.14,0.19,0.25,5.39,https://tcmsp-e.com/molecule.php?qn=1494
MOL001494,Mandenol,Prostaglandin G/H synthase 2,94,290,308.56,6.99,0,2,42.0,1.46,1.14,0.19,0.25,5.39,https://tcmsp-e.com/molecule.php?qn=1494
MOL001494,Mandenol,Nuclear receptor coactivator 2,3276,6241,308.56,6.99,0,2,42.0,1.46,1.14,0.19,0.25,5.39,https://tcmsp-e.com/molecule.php?qn=1494
MOL001506,Supraene,N/A,N/A,N/A,410.80,11.33,0,0,33.55,2.08,1.73,0.42,0.27,2.72,https://tcmsp-e.com/molecule.php?qn=1506
MOL001942,isoimperatorin,Prostaglandin G/H synthase 2,94,290,270.30,3.65,0,4,45.46,0.97,0.66,0.23,0.27,-1.44,https://tcmsp-e.com/molecule.php?qn=1942
MOL002883,Ethyl oleate (NF),Nuclear receptor coactivator 2,3276,6241,310.58,7.44,0,2,32.4,1.40,1.10,0.19,0.19,4.85,https://tcmsp-e.com/molecule.php?qn=2883
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone","Nitric oxide synthase, inducible",3,7,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Prostaglandin G/H synthase 1,6,20,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Thrombin,17,54,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Potassium voltage-gated channel subfamily H member 2,37,101,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Estrogen receptor,46,136,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Androgen receptor,48,146,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Sodium channel protein type 5 subunit alpha,70,220,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Peroxisome proliferator activated receptor gamma,78,238,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Coagulation factor Xa,79,239,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
