mol_id,mol_name,target_name,target_id,drugbank_id,mw,alogp,hdon,hacc,ob,caco2,bbb,dl,fasa,halflife
MOL000098,quercetin,Caspase-8,4089,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,DNA topoisomerase 1,1293,3552,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,RAF proto-oncogene serine/threonine-protein kinase,4491,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Superoxide dismutase [Cu-Zn],597,4152,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Protein kinase C alpha type,4469,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Interstitial collagenase,353,1167,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Hypoxia-inducible factor 1-alpha,4263,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Signal transducer and activator of transcription 1-alpha/beta,4525,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Protein CBFA2T1,4464,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Probable E3 ubiquitin-protein ligase HERC5,4441,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Cell division control protein 2 homolog,431,1771,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,78 kDa glucose-regulated protein,2963,1847,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Receptor tyrosine-protein kinase erbB-2,4496,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Peroxisome proliferator-activated receptor gamma,4422,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Acetyl-CoA carboxylase 1,231,690,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Heme oxygenase 1,2132,3391,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Cytochrome P450 3A4,621,4512,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Cytochrome P450 1A2,724,4200,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Caveolin-1,4095,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Myc proto-oncogene protein,4372,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Tissue factor,466,2139,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Gap junction alpha-1 protein,436,1827,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Cytochrome P450 1A1,4149,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Intercellular adhesion molecule 1,4287,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Interleukin-1 beta,418,1654,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,C-C motif chemokine 2,417,1649,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,E-selectin,427,1756,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Vascular cell adhesion protein 1,440,1908,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Prostaglandin E2 receptor EP3 subtype,593,4131,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Interleukin-8,4303,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Protein kinase C beta type,4470,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Baculoviral IAP repeat-containing protein 5,4044,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Dual oxidase 2,4174,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,"Nitric oxide synthase, endothelial",4395,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Heat shock protein beta-1,4247,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Transforming growth factor beta-1,4568,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Estrogen sulfotransferase,781,1275,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,"Maltase-glucoamylase, intestinal",318,929,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Interleukin-2,3978,1575,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Nuclear receptor subfamily 1 group I member 2,4403,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Cytochrome P450 1B1,4150,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,G2/mitotic-specific cyclin-B1,4219,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Tissue-type plasminogen activator,434,1792,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Thrombomodulin,457,2021,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Plasminogen activator inhibitor 1,4429,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Collagen alpha-1(I) chain,731,28,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Interferon gamma,365,1253,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Arachidonate 5-lipoxygenase,88,275,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,"Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",4620,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Interleukin-1 alpha,4297,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Myeloperoxidase,428,1757,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,DNA topoisomerase 2-alpha,4172,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Neutrophil cytosol factor 1,4391,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,ATP-binding cassette sub-family G member 2,4038,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000098,quercetin,Hyaluronan synthase 2,4262,N/A,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40
MOL000003,MTL,Alcohol dehydrogenase 1C,727,517,182.20,-2.94,6,6,17.73,-1.58,-4.07,0.03,0.18,
MOL000003,MTL,Cytochrome P450-cam,1143,2298,182.20,-2.94,6,6,17.73,-1.58,-4.07,0.03,0.18,
MOL000023,Hemo-sol,Prostaglandin G/H synthase 2,94,290,136.26,3.50,0,0,39.84,1.83,2.12,0.02,0.00,11.68
MOL000023,Hemo-sol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,136.26,3.50,0,0,39.84,1.83,2.12,0.02,0.00,11.68
MOL000023,Hemo-sol,Alcohol dehydrogenase 1B,726,444,136.26,3.50,0,0,39.84,1.83,2.12,0.02,0.00,11.68
MOL000023,Hemo-sol,Alcohol dehydrogenase 1C,727,517,136.26,3.50,0,0,39.84,1.83,2.12,0.02,0.00,11.68
MOL000023,Hemo-sol,Cytochrome P450-cam,1143,2298,136.26,3.50,0,0,39.84,1.83,2.12,0.02,0.00,11.68
MOL000023,Hemo-sol,Nuclear receptor coactivator 2,3276,6241,136.26,3.50,0,0,39.84,1.83,2.12,0.02,0.00,11.68
MOL000023,Hemo-sol,Nuclear receptor coactivator 1,3279,6228,136.26,3.50,0,0,39.84,1.83,2.12,0.02,0.00,11.68
MOL000023,Hemo-sol,Muscarinic acetylcholine receptor M2,210,617,136.26,3.50,0,0,39.84,1.83,2.12,0.02,0.00,11.68
MOL000023,Hemo-sol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,136.26,3.50,0,0,39.84,1.83,2.12,0.02,0.00,11.68
MOL000023,Hemo-sol,Muscarinic acetylcholine receptor M1,38,103,136.26,3.50,0,0,39.84,1.83,2.12,0.02,0.00,11.68
MOL000023,Hemo-sol,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,136.26,3.50,0,0,39.84,1.83,2.12,0.02,0.00,11.68
MOL000023,Hemo-sol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,136.26,3.50,0,0,39.84,1.83,2.12,0.02,0.00,11.68
MOL000023,Hemo-sol,Ig gamma-1 chain C region,1201,4785,136.26,3.50,0,0,39.84,1.83,2.12,0.02,0.00,11.68
MOL000023,Hemo-sol,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,136.26,3.50,0,0,39.84,1.83,2.12,0.02,0.00,11.68
MOL000035,beta-Selinene,Prostaglandin G/H synthase 1,6,20,204.39,4.81,0,0,24.39,1.83,2.12,0.08,0.00,
MOL000035,beta-Selinene,Muscarinic acetylcholine receptor M3,16,51,204.39,4.81,0,0,24.39,1.83,2.12,0.08,0.00,
MOL000035,beta-Selinene,Muscarinic acetylcholine receptor M1,38,103,204.39,4.81,0,0,24.39,1.83,2.12,0.08,0.00,
MOL000035,beta-Selinene,Prostaglandin G/H synthase 2,94,290,204.39,4.81,0,0,24.39,1.83,2.12,0.08,0.00,
MOL000035,beta-Selinene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,204.39,4.81,0,0,24.39,1.83,2.12,0.08,0.00,
MOL000035,beta-Selinene,Retinoic acid receptor RXR-alpha,158,459,204.39,4.81,0,0,24.39,1.83,2.12,0.08,0.00,
MOL000035,beta-Selinene,Sodium-dependent noradrenaline transporter,186,540,204.39,4.81,0,0,24.39,1.83,2.12,0.08,0.00,
MOL000035,beta-Selinene,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,204.39,4.81,0,0,24.39,1.83,2.12,0.08,0.00,
MOL000035,beta-Selinene,Muscarinic acetylcholine receptor M2,210,617,204.39,4.81,0,0,24.39,1.83,2.12,0.08,0.00,
MOL000035,beta-Selinene,Alpha-1B adrenergic receptor,216,632,204.39,4.81,0,0,24.39,1.83,2.12,0.08,0.00,
MOL000035,beta-Selinene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,204.39,4.81,0,0,24.39,1.83,2.12,0.08,0.00,
MOL000035,beta-Selinene,Nuclear receptor coactivator 2,3276,6241,204.39,4.81,0,0,24.39,1.83,2.12,0.08,0.00,
MOL000035,beta-Selinene,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,204.39,4.81,0,0,24.39,1.83,2.12,0.08,0.00,
MOL000105,protocatechuic acid,Prostaglandin G/H synthase 1,6,20,154.13,0.90,3,4,25.37,0.10,-0.17,0.04,0.43,
MOL000105,protocatechuic acid,Arachidonate 5-lipoxygenase,88,275,154.13,0.90,3,4,25.37,0.10,-0.17,0.04,0.43,
MOL000105,protocatechuic acid,Prostaglandin G/H synthase 2,94,290,154.13,0.90,3,4,25.37,0.10,-0.17,0.04,0.43,
MOL000105,protocatechuic acid,Amine oxidase [flavin-containing] B,565,3939,154.13,0.90,3,4,25.37,0.10,-0.17,0.04,0.43,
MOL000105,protocatechuic acid,Lysozyme,1172,2300,154.13,0.90,3,4,25.37,0.10,-0.17,0.04,0.43,
MOL000105,protocatechuic acid,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,154.13,0.90,3,4,25.37,0.10,-0.17,0.04,0.43,
MOL000105,protocatechuic acid,Alcohol dehydrogenase 1C,727,517,154.13,0.90,3,4,25.37,0.10,-0.17,0.04,0.43,
MOL000105,protocatechuic acid,Trypsin-3,3952,2886,154.13,0.90,3,4,25.37,0.10,-0.17,0.04,0.43,
MOL000105,protocatechuic acid,Protein kinase C alpha type,4469,N/A,154.13,0.90,3,4,25.37,0.10,-0.17,0.04,0.43,
MOL000105,protocatechuic acid,Protein kinase C beta type,4470,N/A,154.13,0.90,3,4,25.37,0.10,-0.17,0.04,0.43,
MOL000105,protocatechuic acid,Protein kinase C gamma type,4473,N/A,154.13,0.90,3,4,25.37,0.10,-0.17,0.04,0.43,
MOL000105,protocatechuic acid,"Maltase-glucoamylase, intestinal",318,929,154.13,0.90,3,4,25.37,0.10,-0.17,0.04,0.43,
MOL000105,protocatechuic acid,Protein kinase C zeta type,4474,N/A,154.13,0.90,3,4,25.37,0.10,-0.17,0.04,0.43,
MOL000116,Nonanal,Alcohol dehydrogenase 1B,726,444,142.27,3.22,0,1,40.28,1.31,1.50,0.02,0.21,6.35
MOL000116,Nonanal,Alcohol dehydrogenase 1C,727,517,142.27,3.22,0,1,40.28,1.31,1.50,0.02,0.21,6.35
MOL000116,Nonanal,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,142.27,3.22,0,1,40.28,1.31,1.50,0.02,0.21,6.35
MOL000116,Nonanal,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,142.27,3.22,0,1,40.28,1.31,1.50,0.02,0.21,6.35
MOL000116,Nonanal,Cytochrome P450-cam,1143,2298,142.27,3.22,0,1,40.28,1.31,1.50,0.02,0.21,6.35
MOL000120,dec-2-enal,Alcohol dehydrogenase 1B,726,444,154.28,3.66,0,1,18.55,1.40,1.59,0.02,0.27,
MOL000120,dec-2-enal,Alcohol dehydrogenase 1C,727,517,154.28,3.66,0,1,18.55,1.40,1.59,0.02,0.27,
MOL000129,Acetate C-8,N/A,N/A,N/A,172.30,3.18,0,2,18.43,1.24,1.28,0.03,0.18,
MOL000131,EIC,Prostaglandin G/H synthase 1,6,20,280.50,6.39,1,2,41.9,1.16,0.90,0.14,0.25,7.50
MOL000131,EIC,Prostaglandin G/H synthase 2,94,290,280.50,6.39,1,2,41.9,1.16,0.90,0.14,0.25,7.50
MOL000131,EIC,Retinoic acid receptor RXR-alpha,158,459,280.50,6.39,1,2,41.9,1.16,0.90,0.14,0.25,7.50
MOL000131,EIC,Nuclear receptor coactivator 2,3276,6241,280.50,6.39,1,2,41.9,1.16,0.90,0.14,0.25,7.50
MOL000131,EIC,Lysozyme,1172,2300,280.50,6.39,1,2,41.9,1.16,0.90,0.14,0.25,7.50
MOL000131,EIC,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,280.50,6.39,1,2,41.9,1.16,0.90,0.14,0.25,7.50
MOL000131,EIC,Sodium-dependent noradrenaline transporter,186,540,280.50,6.39,1,2,41.9,1.16,0.90,0.14,0.25,7.50
MOL000131,EIC,Ig gamma-1 chain C region,1201,4785,280.50,6.39,1,2,41.9,1.16,0.90,0.14,0.25,7.50
MOL000131,EIC,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,280.50,6.39,1,2,41.9,1.16,0.90,0.14,0.25,7.50
MOL000131,EIC,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,280.50,6.39,1,2,41.9,1.16,0.90,0.14,0.25,7.50
MOL000131,EIC,Cytochrome P450-cam,1143,2298,280.50,6.39,1,2,41.9,1.16,0.90,0.14,0.25,7.50
MOL000131,EIC,Transient receptor potential cation channel subfamily V member 1,404,1558,280.50,6.39,1,2,41.9,1.16,0.90,0.14,0.25,7.50
MOL000131,EIC,Muscarinic acetylcholine receptor M1,38,103,280.50,6.39,1,2,41.9,1.16,0.90,0.14,0.25,7.50
MOL000131,EIC,Muscarinic acetylcholine receptor M2,210,617,280.50,6.39,1,2,41.9,1.16,0.90,0.14,0.25,7.50
MOL000131,EIC,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,280.50,6.39,1,2,41.9,1.16,0.90,0.14,0.25,7.50
MOL000223,caffeic acid,Prostaglandin G/H synthase 1,6,20,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Beta-1 adrenergic receptor,63,193,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Prostaglandin G/H synthase 2,94,290,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Alpha-2A adrenergic receptor,105,318,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Alpha-2C adrenergic receptor,126,378,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Beta-2 adrenergic receptor,261,766,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Amine oxidase [flavin-containing] B,565,3939,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Chymotrypsinogen B,1696,6011,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Sodium-dependent dopamine transporter,239,713,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Aldose reductase,288,822,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Urokinase-type plasminogen activator,346,1074,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Amine oxidase [flavin-containing] A,566,3941,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Lysozyme,1172,2300,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Alpha-1A adrenergic receptor,191,556,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Alpha-1D adrenergic receptor,272,789,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Tumor necrosis factor,265,777,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Cytochrome P450 1A1,4149,N/A,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Protein kinase C beta type,4470,N/A,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Tyrosine-protein kinase BTK,488,2355,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Glial fibrillary acidic protein,4226,N/A,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Insulin-like growth factor II,4279,N/A,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,P-selectin,462,2058,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000223,caffeic acid,Ras-related C3 botulinum toxin substrate 1,3828,1882,180.17,1.37,3,4,25.76,0.21,-0.26,0.05,0.44,
MOL000252,farnesol,Prostaglandin G/H synthase 2,94,290,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Sodium-dependent noradrenaline transporter,186,540,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Amine oxidase [flavin-containing] B,565,3939,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Nuclear receptor coactivator 2,3276,6241,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Prostaglandin G/H synthase 1,6,20,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Retinoic acid receptor RXR-alpha,158,459,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Interleukin-6,351,1159,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Caspase-3,4087,N/A,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Involucrin,4305,N/A,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Ras-specific guanine nucleotide-releasing factor 2,4495,N/A,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Bcl-2 homologous antagonist/killer,4052,N/A,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Toll-like receptor 4,614,4210,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Lipoprotein lipase,83,266,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,3-hydroxy-3-methylglutaryl-coenzyme A reductase,1644,3387,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Peroxisome proliferator-activated receptor alpha,4420,N/A,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Toll-like receptor 2,464,2090,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Beta-defensin 2,4616,N/A,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Protein HIRA,4467,N/A,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,SERTA domain-containing protein 3,4521,N/A,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Progesterone receptor,209,614,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Bile acid receptor,530,3233,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,"Glutaminase liver isoform, mitochondrial",3662,5,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000252,farnesol,Ig delta chain C region,4264,N/A,222.41,4.76,1,1,28.44,1.32,1.07,0.06,0.28,
MOL000263,oleanolic acid,Caspase-9,4090,N/A,456.78,6.42,2,3,29.02,0.59,0.07,0.76,0.25,
MOL000263,oleanolic acid,Caspase-3,4087,N/A,456.78,6.42,2,3,29.02,0.59,0.07,0.76,0.25,
MOL000263,oleanolic acid,Heme oxygenase 1,2132,3391,456.78,6.42,2,3,29.02,0.59,0.07,0.76,0.25,
MOL000263,oleanolic acid,Intercellular adhesion molecule 1,4287,N/A,456.78,6.42,2,3,29.02,0.59,0.07,0.76,0.25,
MOL000263,oleanolic acid,NAD(P)H dehydrogenase [quinone] 1,470,2157,456.78,6.42,2,3,29.02,0.59,0.07,0.76,0.25,
MOL000263,oleanolic acid,Pancreatic alpha-amylase,622,4513,456.78,6.42,2,3,29.02,0.59,0.07,0.76,0.25,
MOL000305,lauric acid,Prostaglandin G/H synthase 1,6,20,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,Cholinesterase,559,3923,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,Phospholipase A2,708,6500,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,Alcohol dehydrogenase 1B,726,444,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,Alcohol dehydrogenase 1C,727,517,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,Ig gamma-1 chain C region,1201,4785,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,Ferrichrome-iron receptor,1306,2427,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,3-oxoacyl-[acyl-carrier-protein] synthase 1,1491,889,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,Prostaglandin G/H synthase 2,94,290,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,Rhinovirus coat protein,709,6521,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,Transcription factor p65,4565,N/A,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,RAC-alpha serine/threonine-protein kinase,4490,N/A,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,Interleukin-6,351,1159,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,Interleukin-8,4303,N/A,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,Dual oxidase 2,4174,N/A,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,T-lymphocyte activation antigen CD80,326,944,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,T-lymphocyte activation antigen CD86,325,942,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000305,lauric acid,Tumor necrosis factor receptor superfamily member 5,4587,N/A,200.36,4.54,1,2,23.59,1.02,1.10,0.04,0.00,
MOL000358,beta-sitosterol,Progesterone receptor,209,614,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Nuclear receptor coactivator 2,3276,6241,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Prostaglandin G/H synthase 1,6,20,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Prostaglandin G/H synthase 2,94,290,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Heat shock protein HSP 90,444,1939,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Potassium voltage-gated channel subfamily H member 2,37,101,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,mRNA of PKA Catalytic Subunit C-alpha,699,6263,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Dopamine D1 receptor,7,23,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M3,16,51,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M1,38,103,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Sodium channel protein type 5 subunit alpha,70,220,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
MOL000358,beta-sitosterol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,414.79,8.08,1,1,36.91,1.32,0.99,0.75,0.23,5.36
