mol_id,mol_name,mol_url,mw,alogp,hdon,hacc,ob,caco2,bbb,dl,fasa,halflife,target_name,target_id,drugbank_id
MOL002927,Skullcapflavone II,https://tcmsp-e.com/molecule.php?qn=2927,374.37,2.54,2,8,69.51,0.68,-0.07,0.44,0.20,16.14,Heat shock protein HSP 90,444,1939
MOL002927,Skullcapflavone II,https://tcmsp-e.com/molecule.php?qn=2927,374.37,2.54,2,8,69.51,0.68,-0.07,0.44,0.20,16.14,Ig gamma-1 chain C region,1201,4785
MOL002927,Skullcapflavone II,https://tcmsp-e.com/molecule.php?qn=2927,374.37,2.54,2,8,69.51,0.68,-0.07,0.44,0.20,16.14,Trypsin-1,2928,3176
MOL002927,Skullcapflavone II,https://tcmsp-e.com/molecule.php?qn=2927,374.37,2.54,2,8,69.51,0.68,-0.07,0.44,0.20,16.14,Nuclear receptor coactivator 2,3276,6241
MOL002927,Skullcapflavone II,https://tcmsp-e.com/molecule.php?qn=2927,374.37,2.54,2,8,69.51,0.68,-0.07,0.44,0.20,16.14,Nuclear receptor coactivator 1,3279,6228
MOL002927,Skullcapflavone II,https://tcmsp-e.com/molecule.php?qn=2927,374.37,2.54,2,8,69.51,0.68,-0.07,0.44,0.20,16.14,Calcium-activated potassium channel subunit alpha 1,3727,610
MOL002927,Skullcapflavone II,https://tcmsp-e.com/molecule.php?qn=2927,374.37,2.54,2,8,69.51,0.68,-0.07,0.44,0.20,16.14,Calmodulin,3907,465
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,"Nitric oxide synthase, inducible",3,7
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Prostaglandin G/H synthase 1,6,20
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Androgen receptor,48,146
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Sodium channel protein type 5 subunit alpha,70,220
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Prostaglandin G/H synthase 2,94,290
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Retinoic acid receptor RXR-alpha,158,459
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Alpha-1B adrenergic receptor,216,632
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Beta-2 adrenergic receptor,261,766
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Dipeptidyl peptidase IV,332,952
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Heat shock protein HSP 90,444,1939
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Trypsin-1,2928,3176
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Nuclear receptor coactivator 1,3279,6228
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Calmodulin,3907,465
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Nuclear receptor coactivator 2,3276,6241
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,cAMP-dependent protein kinase inhibitor alpha,3586,6264
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Apoptosis regulator Bcl-2,86,273
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Interleukin-6,351,1159
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Caspase-3,4087,N/A
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Cell division control protein 2 homolog,431,1771
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Cytochrome P450 1A2,724,4200
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,G2/mitotic-specific cyclin-B1,4219,N/A
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Cell division protein kinase 7,537,3482
MOL002928,oroxylin a,https://tcmsp-e.com/molecule.php?qn=2928,284.28,2.59,2,5,41.37,0.76,0.13,0.23,0.29,17.15,Cytochrome P450 2C9,3937,4757
MOL002930,Tyrosol,https://tcmsp-e.com/molecule.php?qn=2930,138.18,1.28,2,2,33.81,0.65,0.25,0.02,0.36,-2.55,Beta-1 adrenergic receptor,63,193
MOL002930,Tyrosol,https://tcmsp-e.com/molecule.php?qn=2930,138.18,1.28,2,2,33.81,0.65,0.25,0.02,0.36,-2.55,Sodium-dependent noradrenaline transporter,186,540
MOL002930,Tyrosol,https://tcmsp-e.com/molecule.php?qn=2930,138.18,1.28,2,2,33.81,0.65,0.25,0.02,0.36,-2.55,Alpha-1A adrenergic receptor,191,556
MOL002930,Tyrosol,https://tcmsp-e.com/molecule.php?qn=2930,138.18,1.28,2,2,33.81,0.65,0.25,0.02,0.36,-2.55,Sodium-dependent dopamine transporter,239,713
MOL002930,Tyrosol,https://tcmsp-e.com/molecule.php?qn=2930,138.18,1.28,2,2,33.81,0.65,0.25,0.02,0.36,-2.55,Beta-lactamase,499,2478
MOL002930,Tyrosol,https://tcmsp-e.com/molecule.php?qn=2930,138.18,1.28,2,2,33.81,0.65,0.25,0.02,0.36,-2.55,Amine oxidase [flavin-containing] A,566,3941
MOL002930,Tyrosol,https://tcmsp-e.com/molecule.php?qn=2930,138.18,1.28,2,2,33.81,0.65,0.25,0.02,0.36,-2.55,Alcohol dehydrogenase 1C,727,517
MOL002930,Tyrosol,https://tcmsp-e.com/molecule.php?qn=2930,138.18,1.28,2,2,33.81,0.65,0.25,0.02,0.36,-2.55,Lysozyme,1172,2300
MOL002930,Tyrosol,https://tcmsp-e.com/molecule.php?qn=2930,138.18,1.28,2,2,33.81,0.65,0.25,0.02,0.36,-2.55,Bacillolysin,1961,2457
MOL002930,Tyrosol,https://tcmsp-e.com/molecule.php?qn=2930,138.18,1.28,2,2,33.81,0.65,0.25,0.02,0.36,-2.55,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264
MOL002930,Tyrosol,https://tcmsp-e.com/molecule.php?qn=2930,138.18,1.28,2,2,33.81,0.65,0.25,0.02,0.36,-2.55,Trypsin-3,3952,2886
MOL002930,Tyrosol,https://tcmsp-e.com/molecule.php?qn=2930,138.18,1.28,2,2,33.81,0.65,0.25,0.02,0.36,-2.55,Alpha-1B adrenergic receptor,216,632
MOL002930,Tyrosol,https://tcmsp-e.com/molecule.php?qn=2930,138.18,1.28,2,2,33.81,0.65,0.25,0.02,0.36,-2.55,Amine oxidase [flavin-containing] B,565,3939
MOL002930,Tyrosol,https://tcmsp-e.com/molecule.php?qn=2930,138.18,1.28,2,2,33.81,0.65,0.25,0.02,0.36,-2.55,DNA topoisomerase II,287,817
MOL002931,scutellarin,https://tcmsp-e.com/molecule.php?qn=2931,462.39,0.37,7,12,2.64,-1.08,-2.13,0.79,0.36,,Coagulation factor Xa,79,239
MOL002931,scutellarin,https://tcmsp-e.com/molecule.php?qn=2931,462.39,0.37,7,12,2.64,-1.08,-2.13,0.79,0.36,,"mRNA of Protein-tyrosine phosphatase, non-receptor type 1",229,687
MOL002931,scutellarin,https://tcmsp-e.com/molecule.php?qn=2931,462.39,0.37,7,12,2.64,-1.08,-2.13,0.79,0.36,,Bcl-2-like protein 1,4054,N/A
MOL002931,scutellarin,https://tcmsp-e.com/molecule.php?qn=2931,462.39,0.37,7,12,2.64,-1.08,-2.13,0.79,0.36,,Activator of 90 kDa heat shock protein ATPase homolog 1,4007,N/A
MOL002931,scutellarin,https://tcmsp-e.com/molecule.php?qn=2931,462.39,0.37,7,12,2.64,-1.08,-2.13,0.79,0.36,,Caspase-3,4087,N/A
MOL002931,scutellarin,https://tcmsp-e.com/molecule.php?qn=2931,462.39,0.37,7,12,2.64,-1.08,-2.13,0.79,0.36,,Protein kinase C gamma type,4473,N/A
MOL002932,Panicolin,https://tcmsp-e.com/molecule.php?qn=2932,314.31,2.57,2,6,76.26,0.84,0.31,0.29,0.24,16.78,"Nitric oxide synthase, inducible",3,7
MOL002932,Panicolin,https://tcmsp-e.com/molecule.php?qn=2932,314.31,2.57,2,6,76.26,0.84,0.31,0.29,0.24,16.78,Prostaglandin G/H synthase 1,6,20
MOL002932,Panicolin,https://tcmsp-e.com/molecule.php?qn=2932,314.31,2.57,2,6,76.26,0.84,0.31,0.29,0.24,16.78,Androgen receptor,48,146
MOL002932,Panicolin,https://tcmsp-e.com/molecule.php?qn=2932,314.31,2.57,2,6,76.26,0.84,0.31,0.29,0.24,16.78,Sodium channel protein type 5 subunit alpha,70,220
MOL002932,Panicolin,https://tcmsp-e.com/molecule.php?qn=2932,314.31,2.57,2,6,76.26,0.84,0.31,0.29,0.24,16.78,Prostaglandin G/H synthase 2,94,290
MOL002932,Panicolin,https://tcmsp-e.com/molecule.php?qn=2932,314.31,2.57,2,6,76.26,0.84,0.31,0.29,0.24,16.78,Estrogen receptor beta,307,869
MOL002932,Panicolin,https://tcmsp-e.com/molecule.php?qn=2932,314.31,2.57,2,6,76.26,0.84,0.31,0.29,0.24,16.78,Dipeptidyl peptidase IV,332,952
MOL002932,Panicolin,https://tcmsp-e.com/molecule.php?qn=2932,314.31,2.57,2,6,76.26,0.84,0.31,0.29,0.24,16.78,Heat shock protein HSP 90,444,1939
MOL002932,Panicolin,https://tcmsp-e.com/molecule.php?qn=2932,314.31,2.57,2,6,76.26,0.84,0.31,0.29,0.24,16.78,Cell division protein kinase 2,482,2240
MOL002932,Panicolin,https://tcmsp-e.com/molecule.php?qn=2932,314.31,2.57,2,6,76.26,0.84,0.31,0.29,0.24,16.78,Serine/threonine-protein kinase Chk1,647,5790
MOL002932,Panicolin,https://tcmsp-e.com/molecule.php?qn=2932,314.31,2.57,2,6,76.26,0.84,0.31,0.29,0.24,16.78,Trypsin-1,2928,3176
MOL002932,Panicolin,https://tcmsp-e.com/molecule.php?qn=2932,314.31,2.57,2,6,76.26,0.84,0.31,0.29,0.24,16.78,Calmodulin,3907,465
MOL002932,Panicolin,https://tcmsp-e.com/molecule.php?qn=2932,314.31,2.57,2,6,76.26,0.84,0.31,0.29,0.24,16.78,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404
MOL002932,Panicolin,https://tcmsp-e.com/molecule.php?qn=2932,314.31,2.57,2,6,76.26,0.84,0.31,0.29,0.24,16.78,Nuclear receptor coactivator 1,3279,6228
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,"Nitric oxide synthase, inducible",3,7
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,Prostaglandin G/H synthase 1,6,20
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,Estrogen receptor,46,136
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,Androgen receptor,48,146
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,Peroxisome proliferator activated receptor gamma,78,238
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,Prostaglandin G/H synthase 2,94,290
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,Dipeptidyl peptidase IV,332,952
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,"Glycogen phosphorylase, muscle form",350,1152
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,Mitogen-activated protein kinase 14,402,1540
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,Glycogen synthase kinase-3 beta,422,1721
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,Heat shock protein HSP 90,444,1939
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,Cell division protein kinase 2,482,2240
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,Serine/threonine-protein kinase Chk1,647,5790
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,Trypsin-1,2928,3176
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,Nuclear receptor coactivator 2,3276,6241
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,Calmodulin,3907,465
MOL002933,"5,7,4'-Trihydroxy-8-methoxyflavone",https://tcmsp-e.com/molecule.php?qn=2933,300.28,2.32,3,6,36.56,0.46,-0.40,0.27,0.31,16.93,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,"Nitric oxide synthase, inducible",3,7
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Thrombin,17,54
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Potassium voltage-gated channel subfamily H member 2,37,101
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Estrogen receptor,46,136
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Androgen receptor,48,146
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Sodium channel protein type 5 subunit alpha,70,220
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Peroxisome proliferator activated receptor gamma,78,238
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Coagulation factor Xa,79,239
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Prostaglandin G/H synthase 2,94,290
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Coagulation factor VII,123,369
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,"mRNA of Protein-tyrosine phosphatase, non-receptor type 1",229,687
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,DNA topoisomerase II,287,817
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Estrogen receptor beta,307,869
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Dipeptidyl peptidase IV,332,952
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,"Glycogen phosphorylase, muscle form",350,1152
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Glycogen synthase kinase-3 beta,422,1721
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Heat shock protein HSP 90,444,1939
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Serine/threonine-protein kinase Chk1,647,5790
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Trypsin-1,2928,3176
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Nuclear receptor coactivator 2,3276,6241
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Calcium-activated potassium channel subunit alpha 1,3727,610
MOL002934,NEOBAICALEIN,https://tcmsp-e.com/molecule.php?qn=2934,374.37,2.54,2,8,104.34,0.74,-0.19,0.44,0.18,16.50,Calmodulin,3907,465
MOL002935,Baicalin,https://tcmsp-e.com/molecule.php?qn=2935,460.42,0.84,6,11,29.53,-1.10,-1.97,0.77,0.37,,Coagulation factor Xa,79,239
MOL002935,Baicalin,https://tcmsp-e.com/molecule.php?qn=2935,460.42,0.84,6,11,29.53,-1.10,-1.97,0.77,0.37,,DNA topoisomerase II,287,817
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,"Nitric oxide synthase, inducible",3,7
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Prostaglandin G/H synthase 1,6,20
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Estrogen receptor,46,136
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Androgen receptor,48,146
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Sodium channel protein type 5 subunit alpha,70,220
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Peroxisome proliferator activated receptor gamma,78,238
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Prostaglandin G/H synthase 2,94,290
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Coagulation factor VII,123,369
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Estrogen receptor beta,307,869
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Dipeptidyl peptidase IV,332,952
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Peroxisome proliferator activated receptor delta,396,1502
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Mitogen-activated protein kinase 14,402,1540
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Glycogen synthase kinase-3 beta,422,1721
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Heat shock protein HSP 90,444,1939
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Cell division protein kinase 2,482,2240
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Serine/threonine-protein kinase Chk1,647,5790
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Trypsin-1,2928,3176
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Nuclear receptor coactivator 2,3276,6241
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Nuclear receptor coactivator 1,3279,6228
MOL002936,"5,8-Dihydroxy-6,7-dimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=2936,314.31,2.57,2,6,5.74,0.97,0.09,0.29,0.28,,Calmodulin,3907,465
MOL002937,DIHYDROOROXYLIN,https://tcmsp-e.com/molecule.php?qn=2937,286.30,2.55,2,5,66.06,0.67,0.13,0.23,0.31,17.17,Prostaglandin G/H synthase 1,6,20
MOL002937,DIHYDROOROXYLIN,https://tcmsp-e.com/molecule.php?qn=2937,286.30,2.55,2,5,66.06,0.67,0.13,0.23,0.31,17.17,Sodium channel protein type 5 subunit alpha,70,220
MOL002937,DIHYDROOROXYLIN,https://tcmsp-e.com/molecule.php?qn=2937,286.30,2.55,2,5,66.06,0.67,0.13,0.23,0.31,17.17,Prostaglandin G/H synthase 2,94,290
MOL002937,DIHYDROOROXYLIN,https://tcmsp-e.com/molecule.php?qn=2937,286.30,2.55,2,5,66.06,0.67,0.13,0.23,0.31,17.17,Retinoic acid receptor RXR-alpha,158,459
MOL002937,DIHYDROOROXYLIN,https://tcmsp-e.com/molecule.php?qn=2937,286.30,2.55,2,5,66.06,0.67,0.13,0.23,0.31,17.17,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485
MOL002937,DIHYDROOROXYLIN,https://tcmsp-e.com/molecule.php?qn=2937,286.30,2.55,2,5,66.06,0.67,0.13,0.23,0.31,17.17,Alpha-1B adrenergic receptor,216,632
MOL002937,DIHYDROOROXYLIN,https://tcmsp-e.com/molecule.php?qn=2937,286.30,2.55,2,5,66.06,0.67,0.13,0.23,0.31,17.17,Beta-2 adrenergic receptor,261,766
MOL002937,DIHYDROOROXYLIN,https://tcmsp-e.com/molecule.php?qn=2937,286.30,2.55,2,5,66.06,0.67,0.13,0.23,0.31,17.17,Heat shock protein HSP 90,444,1939
MOL002937,DIHYDROOROXYLIN,https://tcmsp-e.com/molecule.php?qn=2937,286.30,2.55,2,5,66.06,0.67,0.13,0.23,0.31,17.17,mRNA of PKA Catalytic Subunit C-alpha,699,6263
