mol_id,mol_name,target_name,target_id,drugbank_id,mw,alogp,hdon,hacc,ob,caco2,bbb,dl,fasa,halflife,mol_url
MOL000449,Stigmasterol,Nuclear receptor coactivator 1,3279,6228,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Prostaglandin G/H synthase 1,6,20,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Prostaglandin G/H synthase 2,94,290,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Alpha-2A adrenergic receptor,105,318,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Sodium-dependent noradrenaline transporter,186,540,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Sodium-dependent dopamine transporter,239,713,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Beta-2 adrenergic receptor,261,766,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Aldose reductase,288,822,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Urokinase-type plasminogen activator,346,1074,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Leukotriene A-4 hydrolase,521,3060,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Amine oxidase [flavin-containing] B,565,3939,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Amine oxidase [flavin-containing] A,566,3941,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,mRNA of PKA Catalytic Subunit C-alpha,699,6263,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Chymotrypsinogen B,1696,6011,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Muscarinic acetylcholine receptor M3,16,51,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Muscarinic acetylcholine receptor M1,38,103,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Beta-1 adrenergic receptor,63,193,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Sodium channel protein type 5 subunit alpha,70,220,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,5-hydroxytryptamine 2A receptor,175,502,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Alpha-1A adrenergic receptor,191,556,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Muscarinic acetylcholine receptor M2,210,617,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Alpha-1B adrenergic receptor,216,632,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL004528,Icariin I,DNA topoisomerase II,287,817,676.73,0.77,8,15,41.58,-2.06,-3.06,0.61,0.25,18.02,https://tcmsp-e.com/molecule.php?qn=4528
MOL004540,Anemarsaponin C_qt,Progesterone receptor,209,614,416.71,4.97,2,3,35.5,0.43,-0.46,0.87,0.20,3.98,https://tcmsp-e.com/molecule.php?qn=4540
MOL004540,Anemarsaponin C_qt,Mineralocorticoid receptor,252,737,416.71,4.97,2,3,35.5,0.43,-0.46,0.87,0.20,3.98,https://tcmsp-e.com/molecule.php?qn=4540
MOL004540,Anemarsaponin C_qt,Glucocorticoid receptor,308,871,416.71,4.97,2,3,35.5,0.43,-0.46,0.87,0.20,3.98,https://tcmsp-e.com/molecule.php?qn=4540
MOL004542,Anemarsaponin E_qt,N/A,N/A,N/A,448.76,4.53,2,4,30.67,0.34,-0.23,0.86,0.17,5.14,https://tcmsp-e.com/molecule.php?qn=4542
MOL000483,(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide,Prostaglandin G/H synthase 1,6,20,313.38,2.86,3,5,118.35,0.51,-0.27,0.26,0.00,4.26,https://tcmsp-e.com/molecule.php?qn=483
MOL000483,(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide,Prostaglandin G/H synthase 2,94,290,313.38,2.86,3,5,118.35,0.51,-0.27,0.26,0.00,4.26,https://tcmsp-e.com/molecule.php?qn=483
MOL000483,(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,313.38,2.86,3,5,118.35,0.51,-0.27,0.26,0.00,4.26,https://tcmsp-e.com/molecule.php?qn=483
MOL000483,(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide,Alpha-1B adrenergic receptor,216,632,313.38,2.86,3,5,118.35,0.51,-0.27,0.26,0.00,4.26,https://tcmsp-e.com/molecule.php?qn=483
MOL000483,(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide,Beta-2 adrenergic receptor,261,766,313.38,2.86,3,5,118.35,0.51,-0.27,0.26,0.00,4.26,https://tcmsp-e.com/molecule.php?qn=483
MOL000483,(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide,Heat shock protein HSP 90,444,1939,313.38,2.86,3,5,118.35,0.51,-0.27,0.26,0.00,4.26,https://tcmsp-e.com/molecule.php?qn=483
MOL000483,(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide,Leukotriene A-4 hydrolase,521,3060,313.38,2.86,3,5,118.35,0.51,-0.27,0.26,0.00,4.26,https://tcmsp-e.com/molecule.php?qn=483
MOL000483,(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide,Calmodulin,3907,465,313.38,2.86,3,5,118.35,0.51,-0.27,0.26,0.00,4.26,https://tcmsp-e.com/molecule.php?qn=483
MOL000546,diosgenin,Progesterone receptor,209,614,414.69,4.63,1,3,80.88,0.82,0.27,0.81,0.19,4.14,https://tcmsp-e.com/molecule.php?qn=546
MOL000546,diosgenin,Mineralocorticoid receptor,252,737,414.69,4.63,1,3,80.88,0.82,0.27,0.81,0.19,4.14,https://tcmsp-e.com/molecule.php?qn=546
MOL000546,diosgenin,Transcription factor p65,4565,N/A,414.69,4.63,1,3,80.88,0.82,0.27,0.81,0.19,4.14,https://tcmsp-e.com/molecule.php?qn=546
MOL000546,diosgenin,RAC-alpha serine/threonine-protein kinase,4490,N/A,414.69,4.63,1,3,80.88,0.82,0.27,0.81,0.19,4.14,https://tcmsp-e.com/molecule.php?qn=546
MOL000546,diosgenin,Vascular endothelial growth factor A,740,183,414.69,4.63,1,3,80.88,0.82,0.27,0.81,0.19,4.14,https://tcmsp-e.com/molecule.php?qn=546
MOL000546,diosgenin,Cyclin-dependent kinase inhibitor 1,4141,N/A,414.69,4.63,1,3,80.88,0.82,0.27,0.81,0.19,4.14,https://tcmsp-e.com/molecule.php?qn=546
MOL000546,diosgenin,Cellular tumor antigen p53,646,5788,414.69,4.63,1,3,80.88,0.82,0.27,0.81,0.19,4.14,https://tcmsp-e.com/molecule.php?qn=546
MOL000546,diosgenin,Prostaglandin G/H synthase 2,94,290,414.69,4.63,1,3,80.88,0.82,0.27,0.81,0.19,4.14,https://tcmsp-e.com/molecule.php?qn=546
MOL000546,diosgenin,Fatty acid synthase,374,1295,414.69,4.63,1,3,80.88,0.82,0.27,0.81,0.19,4.14,https://tcmsp-e.com/molecule.php?qn=546
MOL000546,diosgenin,Superoxide dismutase [Cu-Zn],597,4152,414.69,4.63,1,3,80.88,0.82,0.27,0.81,0.19,4.14,https://tcmsp-e.com/molecule.php?qn=546
MOL000546,diosgenin,Catalase,735,2230,414.69,4.63,1,3,80.88,0.82,0.27,0.81,0.19,4.14,https://tcmsp-e.com/molecule.php?qn=546
MOL000546,diosgenin,Hypoxia-inducible factor 1-alpha,4263,N/A,414.69,4.63,1,3,80.88,0.82,0.27,0.81,0.19,4.14,https://tcmsp-e.com/molecule.php?qn=546
MOL000546,diosgenin,Nuclear receptor subfamily 1 group I member 2,4403,N/A,414.69,4.63,1,3,80.88,0.82,0.27,0.81,0.19,4.14,https://tcmsp-e.com/molecule.php?qn=546
MOL000546,diosgenin,Cytosolic phospholipase A2,246,723,414.69,4.63,1,3,80.88,0.82,0.27,0.81,0.19,4.14,https://tcmsp-e.com/molecule.php?qn=546
MOL000546,diosgenin,Canalicular multispecific organic anion transporter 1,4079,N/A,414.69,4.63,1,3,80.88,0.82,0.27,0.81,0.19,4.14,https://tcmsp-e.com/molecule.php?qn=546
MOL000546,diosgenin,Serine/threonine-protein kinase mTOR,595,4148,414.69,4.63,1,3,80.88,0.82,0.27,0.81,0.19,4.14,https://tcmsp-e.com/molecule.php?qn=546
MOL000631,coumaroyltyramine,Muscarinic acetylcholine receptor M1,38,103,283.35,2.88,3,4,112.9,0.60,-0.22,0.2,0.41,5.63,https://tcmsp-e.com/molecule.php?qn=631
MOL000631,coumaroyltyramine,Beta-1 adrenergic receptor,63,193,283.35,2.88,3,4,112.9,0.60,-0.22,0.2,0.41,5.63,https://tcmsp-e.com/molecule.php?qn=631
MOL000631,coumaroyltyramine,Prostaglandin G/H synthase 2,94,290,283.35,2.88,3,4,112.9,0.60,-0.22,0.2,0.41,5.63,https://tcmsp-e.com/molecule.php?qn=631
MOL000631,coumaroyltyramine,Beta-2 adrenergic receptor,261,766,283.35,2.88,3,4,112.9,0.60,-0.22,0.2,0.41,5.63,https://tcmsp-e.com/molecule.php?qn=631
MOL000631,coumaroyltyramine,Heat shock protein HSP 90,444,1939,283.35,2.88,3,4,112.9,0.60,-0.22,0.2,0.41,5.63,https://tcmsp-e.com/molecule.php?qn=631
MOL000631,coumaroyltyramine,Leukotriene A-4 hydrolase,521,3060,283.35,2.88,3,4,112.9,0.60,-0.22,0.2,0.41,5.63,https://tcmsp-e.com/molecule.php?qn=631
MOL000631,coumaroyltyramine,Amine oxidase [flavin-containing] B,565,3939,283.35,2.88,3,4,112.9,0.60,-0.22,0.2,0.41,5.63,https://tcmsp-e.com/molecule.php?qn=631
MOL000631,coumaroyltyramine,mRNA of PKA Catalytic Subunit C-alpha,699,6263,283.35,2.88,3,4,112.9,0.60,-0.22,0.2,0.41,5.63,https://tcmsp-e.com/molecule.php?qn=631
MOL000631,coumaroyltyramine,cAMP-dependent protein kinase inhibitor alpha,3586,6264,283.35,2.88,3,4,112.9,0.60,-0.22,0.2,0.41,5.63,https://tcmsp-e.com/molecule.php?qn=631
MOL000631,coumaroyltyramine,Prostaglandin G/H synthase 1,6,20,283.35,2.88,3,4,112.9,0.60,-0.22,0.2,0.41,5.63,https://tcmsp-e.com/molecule.php?qn=631
